Player Name,Club Name,Performance,Aerial Duels,,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov
Lukas Kübler,Freiburg,de GER,DF,30,25.4,8,0,0,25,29,4,23,48,32,0,0,0,131,41,29,58.6,Matches
Michael Gregoritsch,Freiburg,at AUT,FW,29,24.1,2,0,0,21,24,6,11,10,16,0,0,0,72,108,111,49.3,Matches
Merlin Röhl,Freiburg,de GER,"MF,FW",21,20.7,3,1,0,43,33,3,20,14,20,0,0,0,129,24,42,36.4,Matches
Philipp Lienhart,Freiburg,at AUT,DF,27,20.1,5,0,0,14,9,2,6,17,14,0,1,0,111,44,22,66.7,Matches
Jordy Makengo,Freiburg,fr FRA,DF,21,14.9,1,0,0,16,16,1,31,16,16,0,2,0,58,20,16,55.6,Matches
Christian Günter,Freiburg,de GER,DF,30,14.4,1,0,0,10,4,2,82,2,12,0,0,0,39,6,10,37.5,Matches
Noah Weißhaupt,Freiburg,de GER,"MF,DF",21,13.0,1,0,0,9,46,3,86,9,6,2,0,0,54,5,10,33.3,Matches
Yannik Keitel,Freiburg,de GER,DF,23,11.3,0,0,0,12,6,0,3,16,16,0,0,0,53,23,17,57.5,Matches
Maximilian Philipp,Freiburg,de GER,"FW,MF",29,4.7,3,0,0,12,7,1,5,4,5,0,0,0,14,7,20,25.9,Matches
Junior Adamu,Freiburg,at AUT,FW,22,3.1,0,0,0,15,7,2,1,1,3,0,0,0,18,8,8,50.0,Matches
Florent Muslija,Freiburg,xk KVX,MF,25,1.8,0,0,0,1,3,0,10,0,5,0,0,0,12,1,1,50.0,Matches
Kenneth Schmidt,Freiburg,de GER,DF,21,1.4,1,0,0,4,1,0,2,1,3,0,0,0,15,3,1,75.0,Matches
Attila Szalai,Freiburg,hu HUN,"DF,MF",25,1.1,0,0,0,0,0,1,0,1,1,0,0,0,4,2,2,50.0,Matches
Florian Müller,Freiburg,de GER,GK,25,1.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Maximilian Breunig,Freiburg,de GER,FW,22,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,20.0,Matches
Fabian Rüdlin,Freiburg,de GER,MF,26,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Benjamin Lecomte,Montpellier,fr FRA,GK,32,33.0,2,0,0,1,2,0,0,0,0,0,0,1,14,6,0,100.0,Matches
Téji Savanier,Montpellier,fr FRA,MF,31,32.2,9,1,0,43,82,3,252,36,20,0,0,0,196,21,32,39.6,Matches
Joris Chotard,Montpellier,fr FRA,MF,21,29.7,6,0,0,31,21,0,37,47,53,0,1,0,207,25,23,52.1,Matches
Becir Omeragic,Montpellier,ch SUI,"DF,MF",21,28.7,4,0,0,24,17,0,5,30,33,0,0,0,108,30,41,42.3,Matches
Jordan Ferri,Montpellier,fr FRA,MF,31,25.5,6,0,0,52,48,0,43,16,26,0,1,0,174,10,20,33.3,Matches
Akor Adams,Montpellier,ng NGA,FW,23,25.2,2,0,0,39,22,26,13,5,4,0,0,0,55,54,69,43.9,Matches
Musa Al-Taamari,Montpellier,jo JOR,FW,26,21.4,0,0,0,11,51,8,22,4,16,2,0,0,101,10,19,34.5,Matches
Boubakar Kouyaté,Montpellier,ml MLI,DF,26,21.4,5,1,0,35,21,1,1,29,30,0,2,0,110,61,28,68.5,Matches
Issiaga Sylla,Montpellier,gn GUI,"DF,FW",29,16.2,3,0,0,21,10,3,43,23,17,0,0,0,90,18,15,54.5,Matches
Falaye Sacko,Montpellier,ml MLI,DF,28,15.4,0,0,0,8,8,0,27,24,16,0,0,1,107,15,23,39.5,Matches
Christopher Jullien,Montpellier,fr FRA,DF,30,14.7,5,0,0,15,5,0,2,12,12,0,0,0,47,45,25,64.3,Matches
Wahbi Khazri,Montpellier,tn TUN,FW,32,14.7,7,0,0,20,25,9,16,3,18,0,0,0,57,9,13,40.9,Matches
Arnaud Nordin,Montpellier,fr FRA,"FW,MF",25,14.6,2,1,0,15,42,1,37,2,6,1,0,0,56,9,10,47.4,Matches
Maxime Estève,Montpellier,fr FRA,DF,21,13.1,2,0,0,11,8,0,2,19,15,0,0,1,52,18,13,58.1,Matches
Modibo Sagnan,Montpellier,ml MLI,DF,24,12.7,5,0,0,21,8,0,1,16,23,0,0,0,51,20,10,66.7,Matches
Khalil Fayad,Montpellier,fr FRA,"FW,MF",19,12.7,2,0,0,26,29,1,16,15,16,0,0,0,54,12,14,46.2,Matches
Enzo Tchato,Montpellier,cm CMR,DF,20,12.5,2,0,0,15,5,0,49,11,17,0,0,0,42,10,11,47.6,Matches
Lucas Mincarelli,Montpellier,fr FRA,"DF,MF",19,11.1,1,1,0,4,10,0,26,8,16,0,1,0,50,10,13,43.5,Matches
Silvan Hefti,Montpellier,ch SUI,"DF,FW",25,10.9,1,0,0,6,8,0,26,10,18,0,0,0,39,3,8,27.3,Matches
Tanguy Coulibaly,Montpellier,fr FRA,"FW,MF",22,8.4,2,0,0,15,15,0,9,3,16,1,0,0,44,8,9,47.1,Matches
Léo Leroy,Montpellier,fr FRA,MF,23,7.6,4,0,0,25,5,0,2,10,14,0,0,0,37,8,9,47.1,Matches
Théo Sainte-Luce,Montpellier,fr FRA,DF,24,5.6,2,0,0,6,6,0,14,4,9,0,0,0,23,3,4,42.9,Matches
Kelvin Yeboah,Montpellier,it ITA,FW,23,4.2,0,0,0,14,11,3,3,1,3,0,0,0,16,11,16,40.7,Matches
Dimitry Bertaud,Montpellier,cd COD,GK,25,4.0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,100.0,Matches
Yann Karamoh,Montpellier,fr FRA,"FW,MF",25,3.9,1,0,0,7,7,2,7,0,0,0,0,0,17,2,13,13.3,Matches
Axel Gueguin,Montpellier,fr FRA,"DF,FW",18,2.9,1,0,0,4,7,0,8,2,7,0,0,0,10,2,2,50.0,Matches
Sacha Delaye,Montpellier,fr FRA,"MF,FW",21,2.3,1,0,0,7,4,1,7,1,4,0,0,0,8,1,6,14.3,Matches
Othmane Maamma,Montpellier,fr FRA,FW,17,1.0,0,0,0,0,1,0,4,0,3,0,0,0,9,0,1,0.0,Matches
Junior Ndiaye,Montpellier,fr FRA,FW,18,0.5,0,0,0,0,2,0,0,0,1,,,0,,,,,Matches
Yanis Issoufou,Montpellier,fr FRA,MF,16,0.2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0.0,Matches
Elye Wahi,Montpellier,fr FRA,FW,20,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Mamadou Sakho,Montpellier,fr FRA,DF,33,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50.0,Matches
Antonio Sivera,Alavés,es ESP,GK,26,35.0,3,0,0,0,2,0,0,0,0,0,0,0,23,7,1,87.5,Matches
Ander Guevara,Alavés,es ESP,MF,26,34.8,7,0,0,52,32,0,8,14,34,1,0,0,218,45,41,52.3,Matches
Andoni Gorosabel,Alavés,es ESP,DF,26,31.8,6,0,0,29,41,0,84,28,43,1,1,0,164,25,57,30.5,Matches
Jon Guridi,Alavés,es ESP,MF,28,30.0,2,0,0,22,30,2,21,23,24,0,0,0,131,45,47,48.9,Matches
Luis Rioja,Alavés,es ESP,"FW,MF",29,28.9,4,0,0,23,18,10,185,16,20,1,0,0,128,10,23,30.3,Matches
Rafa Marín ,Alavés,es ESP,DF,21,28.3,8,0,0,31,16,0,1,33,21,0,0,1,117,56,43,56.6,Matches
Antonio Blanco,Alavés,es ESP,MF,23,28.2,6,1,0,37,42,0,15,36,38,0,0,0,160,21,18,53.8,Matches
Javi López,Alavés,es ESP,DF,21,27.7,3,0,0,26,29,2,108,11,12,0,1,0,123,28,22,56.0,Matches
Abdel Abqar,Alavés,ma MAR,DF,24,25.7,10,0,0,33,23,1,2,23,19,0,2,1,109,39,36,52.0,Matches
Rubén Duarte,Alavés,es ESP,DF,27,24.5,8,0,0,36,32,0,77,26,24,0,0,0,93,27,26,50.9,Matches
Samu Omorodion,Alavés,es ESP,FW,19,22.3,6,0,0,30,30,16,2,1,3,1,0,0,46,59,89,39.9,Matches
Alex Sola,Alavés,es ESP,"FW,MF",24,17.6,3,0,0,12,36,11,95,13,24,0,1,0,79,16,18,47.1,Matches
Kiké,Alavés,es ESP,"FW,MF",33,17.0,3,0,0,26,38,7,11,1,4,2,0,0,52,50,63,44.2,Matches
Nahuel Tenaglia,Alavés,ar ARG,DF,27,16.5,6,0,0,16,18,2,21,16,26,0,0,0,47,25,18,58.1,Matches
Carlos Benavídez,Alavés,uy URU,MF,25,15.6,6,0,0,49,13,1,5,26,45,0,2,0,72,35,30,53.8,Matches
Carlos Vicente,Alavés,es ESP,FW,24,13.4,1,0,0,19,26,9,101,5,6,0,0,0,47,22,26,45.8,Matches
Ianis Hagi,Alavés,ro ROU,"MF,FW",24,11.2,3,0,0,16,21,2,60,6,16,0,0,0,33,13,11,54.2,Matches
Aleksandar Sedlar,Alavés,rs SRB,DF,31,10.5,2,0,0,14,4,1,0,13,10,0,1,0,49,17,18,48.6,Matches
Abderrahman Rebbach,Alavés,dz ALG,"FW,MF",24,9.1,1,0,0,15,11,5,70,4,8,0,0,0,31,7,13,35.0,Matches
Giuliano Simeone,Alavés,ar ARG,FW,20,8.0,1,0,0,14,8,5,14,5,6,1,0,0,37,2,10,16.7,Matches
Jesús Owono,Alavés,gq EQG,GK,22,7.0,1,0,0,0,1,0,0,0,0,0,0,0,11,2,0,100.0,Matches
Xeber,Alavés,es ESP,"FW,MF",26,6.2,2,0,0,13,3,1,17,6,8,0,0,0,19,2,5,28.6,Matches
Joaquín Panichelli,Alavés,ar ARG,"FW,MF",20,2.5,0,0,0,8,4,1,0,1,3,0,0,0,10,17,5,77.3,Matches
Nikola Maraš,Alavés,rs SRB,DF,27,2.2,0,0,0,4,0,0,0,2,1,,,0,,,,,Matches
Victor Parada,Alavés,es ESP,"FW,MF",21,2.0,0,0,0,3,1,0,5,3,2,0,0,0,0,0,0,,Matches
Jon Karrikaburu,Alavés,es ESP,"MF,FW",20,2.0,0,0,0,3,2,2,1,1,5,0,0,0,2,0,0,,Matches
Selu Diallo,Alavés,es ESP,MF,19,1.1,0,0,0,1,1,0,0,1,2,,,0,,,,,Matches
Unai Ropero,Alavés,es ESP,MF,21,0.9,0,0,0,3,2,0,8,0,1,0,0,0,0,0,0,,Matches
Miguel,Alavés,es ESP,"FW,MF",23,0.7,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3,Matches
Tomás Mendes,Alavés,es ESP,MF,18,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Mamadou Sylla,Alavés,sn SEN,"FW,MF",29,0.2,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,50.0,Matches
Eneko Ortiz,Alavés,es ESP,DF,20,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
José de León,Alavés,do DOM,MF,19,0.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Max Kilman,Wolves,eng ENG,DF,26,44.2,8,0,0,40,19,2,7,45,23,0,1,0,177,86,36,70.5,Matches
José Sá,Wolves,pt POR,GK,30,39.1,2,0,0,0,10,0,0,0,0,0,0,0,29,10,0,100.0,Matches
Nélson Semedo,Wolves,pt POR,"DF,MF",29,38.6,11,1,0,49,31,2,83,38,51,0,2,0,188,22,27,44.9,Matches
Toti Gomes,Wolves,pt POR,DF,24,37.8,7,0,0,42,15,2,14,35,27,0,0,0,136,56,30,65.1,Matches
Mario Lemina,Wolves,ga GAB,MF,29,36.2,12,1,1,46,27,8,17,44,60,0,0,0,199,35,41,46.1,Matches
João Gomes,Wolves,br BRA,MF,22,31.7,11,1,0,73,41,1,30,20,80,0,2,0,183,18,25,41.9,Matches
Matheus Cunha,Wolves,br BRA,"FW,MF",24,30.6,10,0,0,32,51,5,24,13,18,1,0,0,114,16,47,25.4,Matches
Rayan Aït-Nouri,Wolves,dz ALG,"DF,MF",22,29.5,8,0,0,30,61,10,48,18,47,1,1,0,136,21,25,45.7,Matches
Craig Dawson,Wolves,eng ENG,DF,33,25.7,7,0,0,22,15,4,1,17,20,0,0,0,100,63,32,66.3,Matches
Hwang Hee-chan,Wolves,kr KOR,"FW,MF",27,24.9,7,0,0,32,34,18,13,11,10,1,1,0,75,7,44,13.7,Matches
Pablo Sarabia,Wolves,es ESP,"MF,FW",31,24.0,7,0,0,24,29,9,154,14,16,0,0,0,90,7,21,25.0,Matches
Tommy Doyle,Wolves,eng ENG,MF,21,19.5,2,0,0,11,6,0,43,16,21,0,0,0,93,0,4,0.0,Matches
Pedro Neto,Wolves,pt POR,"FW,MF",23,19.2,5,0,0,16,22,2,122,6,3,1,0,0,79,4,18,18.2,Matches
Matt Doherty,Wolves,ie IRL,"DF,MF",31,18.7,2,0,0,15,12,6,19,12,22,0,0,0,65,38,33,53.5,Matches
Santiago Bueno,Wolves,uy URU,DF,24,14.5,2,0,0,15,5,0,2,8,9,0,0,0,30,15,26,36.6,Matches
Jean-Ricner Bellegarde,Wolves,fr FRA,"MF,FW",25,14.0,0,1,0,13,28,2,33,9,10,0,0,0,41,8,26,23.5,Matches
Boubacar Traoré,Wolves,ml MLI,MF,21,11.3,5,0,0,28,6,1,6,7,28,0,0,0,62,6,16,27.3,Matches
Hugo Bueno,Wolves,es ESP,"DF,MF",20,9.4,1,0,0,7,8,1,32,7,15,0,0,1,37,9,12,42.9,Matches
Daniel Bentley,Wolves,eng ENG,GK,30,6.3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0,Matches
Fábio Silva,Wolves,pt POR,FW,21,4.2,2,0,0,12,6,8,2,3,4,0,1,0,15,2,5,28.6,Matches
Nathan Fraser,Wolves,ie IRL,FW,18,3.9,1,0,0,5,4,1,0,2,2,0,0,0,8,3,9,25.0,Matches
Sasa Kalajdzic,Wolves,at AUT,FW,26,3.2,1,0,0,6,5,2,1,2,3,0,0,0,4,8,4,66.7,Matches
Leon Chiwome,Wolves,eng ENG,FW,17,2.3,0,0,0,2,3,3,0,0,1,0,0,0,5,2,6,25.0,Matches
Jonny Castro,Wolves,es ESP,MF,29,2.1,0,0,0,3,4,0,0,3,1,0,0,0,0,0,0,,Matches
Matheus Nunes,Wolves,pt POR,MF,24,2.0,2,1,1,1,7,3,3,6,1,0,0,0,10,2,1,66.7,Matches
Tawanda Chirewa,Wolves,zw ZIM,"MF,FW",19,1.8,1,0,0,5,2,1,4,1,3,0,0,0,3,1,3,25.0,Matches
Joseph Hodge,Wolves,ie IRL,MF,20,1.4,0,0,0,1,0,0,0,1,1,,,0,,,,,Matches
Harvey Griffiths,Wolves,eng ENG,MF,19,0.4,0,0,0,1,1,0,1,0,0,,,0,,,,,Matches
Alfie Pond,Wolves,eng ENG,DF,19,0.1,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Enso Gonzalez,Wolves,py PAR,"MF,DF",18,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Sergio Herrera,Osasuna,es ESP,GK,30,32.9,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0,Matches
Jesús Areso,Osasuna,es ESP,DF,24,31.9,3,0,0,32,22,4,118,21,25,0,0,0,130,28,21,57.1,Matches
Catena,Osasuna,es ESP,DF,28,29.8,9,2,0,51,15,1,0,18,18,0,1,0,129,59,30,66.3,Matches
Ante Budimir,Osasuna,hr CRO,FW,32,29.3,5,0,0,43,28,27,12,5,16,3,0,0,55,158,124,56.0,Matches
David García,Osasuna,es ESP,DF,29,29.3,6,0,0,39,15,1,3,22,21,0,1,0,129,93,35,72.7,Matches
Aimar Oroz,Osasuna,es ESP,MF,21,28.4,3,0,0,42,54,2,12,17,30,0,0,0,144,19,39,32.8,Matches
Rubén Peña,Osasuna,es ESP,"DF,FW",32,25.0,3,0,0,33,24,7,116,32,31,0,0,0,134,14,42,25.0,Matches
Johan Mojica,Osasuna,co COL,DF,30,23.5,1,0,0,22,18,0,119,21,22,0,0,0,168,15,14,51.7,Matches
Moi Gómez,Osasuna,es ESP,"MF,FW",29,23.2,3,0,0,32,31,3,53,11,23,0,0,0,118,13,18,41.9,Matches
Lucas Torró,Osasuna,es ESP,MF,29,21.9,6,0,0,50,17,0,3,36,18,0,0,0,115,71,41,63.4,Matches
Juan Cruz Armada,Osasuna,es ESP,DF,31,21.8,3,0,0,20,6,1,27,15,18,0,0,0,89,21,17,55.3,Matches
Jon Moncayola,Osasuna,es ESP,MF,25,21.4,2,1,0,29,8,0,98,15,21,0,0,0,98,16,14,53.3,Matches
Iker Muñoz,Osasuna,es ESP,MF,20,21.4,6,0,0,38,58,0,13,11,18,0,0,0,100,56,37,60.2,Matches
Jorge Herrando,Osasuna,es ESP,DF,22,19.6,4,0,0,27,10,0,1,17,22,0,0,0,49,26,25,51.0,Matches
Rubén García,Osasuna,es ESP,"FW,MF",30,18.5,1,0,0,24,28,6,118,13,20,0,0,0,86,30,36,45.5,Matches
Raúl,Osasuna,es ESP,FW,22,16.4,4,0,0,14,13,9,7,5,4,0,0,0,28,50,69,42.0,Matches
Pablo Ibáñez,Osasuna,es ESP,MF,24,14.0,5,0,0,28,18,2,14,10,13,1,0,0,74,36,38,48.6,Matches
José Arnaiz,Osasuna,es ESP,"FW,MF",28,12.4,4,0,0,10,24,4,61,3,10,0,0,0,39,11,14,44.0,Matches
Ezequiel Ávila,Osasuna,ar ARG,"FW,MF",29,9.6,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3,Matches
Aitor Fernández,Osasuna,es ESP,GK,32,8.5,3,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0.0,Matches
Unai García,Osasuna,es ESP,DF,31,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4,Matches
Kike Barja,Osasuna,es ESP,"FW,MF",26,4.4,3,0,0,8,6,2,38,3,4,0,0,0,16,3,5,37.5,Matches
Nacho Vidal,Osasuna,es ESP,"DF,FW",28,1.8,0,0,0,1,1,0,2,0,4,0,0,0,3,2,4,33.3,Matches
Darko Brašanac,Osasuna,rs SRB,MF,31,1.4,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,50.0,Matches
Iñigo Arguibide,Osasuna,es ESP,DF,18,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Jorge Moreno,Osasuna,es ESP,DF,22,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,Matches
Asier Osambela,Osasuna,es ESP,MF,19,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50.0,Matches
Xabier Huarte Armendáriz,Osasuna,es ESP,MF,22,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Max Svensson,Osasuna,es ESP,FW,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Matteo Pessina,Monza,it ITA,MF,26,36.8,5,1,1,32,46,1,19,28,28,0,1,0,188,32,33,49.2,Matches
Michele Di Gregorio,Monza,it ITA,GK,26,32.9,0,0,0,1,4,0,0,1,0,0,0,0,33,6,1,85.7,Matches
Andrea Colpani,Monza,it ITA,"MF,FW",24,30.3,1,0,0,25,47,2,115,16,15,0,0,0,86,9,25,26.5,Matches
Pablo Marí,Monza,es ESP,DF,29,29.9,8,0,0,39,9,0,4,38,25,0,1,0,98,41,20,67.2,Matches
Roberto Gagliardini,Monza,it ITA,"MF,DF",29,27.2,5,0,0,26,21,1,8,32,31,0,1,0,140,46,36,56.1,Matches
Luca Caldirola,Monza,it ITA,DF,32,24.8,7,1,1,24,17,1,4,31,15,0,1,0,58,30,23,56.6,Matches
Dany Mota,Monza,pt POR,"FW,MF",25,23.8,3,0,0,23,28,7,90,2,7,2,0,0,72,40,48,45.5,Matches
Samuele Birindelli,Monza,it ITA,DF,24,22.4,7,0,0,30,32,1,54,18,19,0,0,0,77,8,6,57.1,Matches
Giorgos Kyriakopoulos,Monza,gr GRE,DF,27,19.7,3,0,0,16,14,4,88,13,10,0,1,0,71,12,20,37.5,Matches
Patrick Ciurria,Monza,it ITA,"DF,MF",28,18.8,2,0,0,30,16,4,54,10,19,0,1,0,56,7,9,43.8,Matches
Armando Izzo,Monza,it ITA,DF,31,18.6,9,0,0,32,26,1,3,27,17,0,0,0,81,19,20,48.7,Matches
Danilo D'Ambrosio,Monza,it ITA,DF,34,17.8,5,1,1,20,14,2,8,14,35,0,1,0,77,27,20,57.4,Matches
Andrea Carboni,Monza,it ITA,DF,22,16.7,1,0,0,13,5,1,22,17,23,0,0,0,56,21,17,55.3,Matches
Warren Bondo,Monza,fr FRA,MF,19,16.4,9,0,0,31,19,0,2,6,22,0,1,0,70,10,7,58.8,Matches
Lorenzo Colombo,Monza,it ITA,FW,21,15.1,3,0,0,25,24,6,2,0,12,0,0,0,35,19,64,22.9,Matches
Milan Đurić,Monza,ba BIH,FW,33,14.0,2,0,0,23,26,1,1,0,5,0,0,0,29,86,40,68.3,Matches
Valentin Carboni,Monza,ar ARG,"MF,FW",18,13.2,2,0,0,22,20,3,17,7,15,0,0,0,60,4,13,23.5,Matches
Pedro Pereira,Monza,pt POR,DF,25,9.3,3,0,0,11,3,1,37,4,13,0,0,0,41,5,6,45.5,Matches
Jean-Daniel Akpa-Akpro,Monza,ci CIV,MF,30,7.8,5,0,0,15,5,0,1,12,11,0,1,0,29,5,7,41.7,Matches
Alessio Zerbin,Monza,it ITA,"DF,FW",24,7.6,2,1,1,18,13,0,31,3,10,0,0,0,40,2,10,16.7,Matches
Alessandro Sorrentino,Monza,it ITA,GK,21,6.1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
Samuele Vignato,Monza,it ITA,"MF,FW",19,4.2,2,0,0,4,4,1,12,1,4,0,0,0,13,1,5,16.7,Matches
Gianluca Caprari,Monza,it ITA,"MF,FW",30,3.8,0,0,0,3,5,3,9,2,2,0,0,0,11,0,5,0.0,Matches
Daniel Maldini,Monza,it ITA,"MF,FW",21,3.7,0,0,0,3,5,2,9,2,2,0,0,0,11,1,5,16.7,Matches
Mirko Marić,Monza,hr CRO,FW,28,3.2,0,1,0,4,5,3,1,2,0,0,0,0,11,11,17,39.3,Matches
Pepín,Monza,gq EQG,"MF,FW",26,2.7,2,0,0,2,6,0,4,0,1,0,0,0,15,0,2,0.0,Matches
Papu Gómez,Monza,ar ARG,"MF,FW",35,0.5,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,,Matches
Giulio Donati,Monza,it ITA,DF,33,0.4,2,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0.0,Matches
Franco Carboni,Monza,it ITA,MF,20,0.4,0,0,0,0,1,0,2,1,0,,,0,,,,,Matches
Giorgio Cittadini,Monza,it ITA,DF,21,0.2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,,Matches
Andrea Ferraris,Monza,it ITA,MF,20,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Matches
Davide Bettella,Monza,it ITA,MF,23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Ermedin Demirović,Augsburg,ba BIH,"FW,MF",25,32.6,7,0,0,60,35,16,10,11,14,1,0,0,107,51,89,36.4,Matches
Ohis Felix Uduokhai,Augsburg,de GER,DF,25,32.5,5,1,1,29,23,0,3,46,21,1,0,1,150,111,68,62.0,Matches
Finn Dahmen,Augsburg,de GER,GK,25,32.0,4,0,0,2,4,0,0,0,0,0,2,1,64,6,3,66.7,Matches
Jeffrey Gouweleeuw,Augsburg,nl NED,DF,32,28.8,7,0,0,25,9,4,18,35,23,0,0,0,156,52,39,57.1,Matches
Phillip Tietz,Augsburg,de GER,FW,26,26.8,1,0,0,43,17,16,7,6,14,0,0,0,88,105,125,45.7,Matches
Ruben Vargas,Augsburg,ch SUI,"MF,FW",24,22.8,3,0,0,34,28,18,68,8,10,1,1,0,84,21,32,39.6,Matches
Kevin Mbabu,Augsburg,ch SUI,DF,28,22.7,5,0,0,45,26,2,101,24,39,0,0,0,119,26,15,63.4,Matches
Elvis Rexhbeçaj,Augsburg,de GER,MF,25,22.4,4,0,0,20,42,2,21,20,19,0,0,0,125,27,26,50.9,Matches
Mads Pedersen,Augsburg,dk DEN,DF,26,20.3,6,1,0,35,27,2,53,20,39,0,0,0,100,10,23,30.3,Matches
Iago,Augsburg,br BRA,DF,26,18.0,4,0,0,14,23,4,44,18,17,0,2,0,117,20,18,52.6,Matches
Arne Engels,Augsburg,be BEL,"MF,DF",19,16.6,1,1,0,26,16,1,87,18,19,2,0,0,61,12,19,38.7,Matches
Niklas Dorsch,Augsburg,de GER,MF,25,16.1,5,0,0,19,28,0,4,16,25,0,2,0,113,9,18,33.3,Matches
Fredrik Jensen,Augsburg,fi FIN,"MF,FW",25,14.9,1,0,0,14,2,5,91,12,11,0,1,0,60,24,21,53.3,Matches
Arne Maier,Augsburg,de GER,MF,24,11.8,0,0,0,4,4,0,87,6,10,0,1,0,58,6,4,60.0,Matches
Kristijan Jakić,Augsburg,hr CRO,MF,26,11.7,4,0,0,18,17,0,6,20,14,0,0,0,79,13,12,52.0,Matches
Maximilian Bauer,Augsburg,de GER,DF,23,9.0,3,0,0,13,11,0,1,11,12,0,0,0,27,17,17,50.0,Matches
Tim Breithaupt,Augsburg,de GER,MF,21,8.0,3,0,0,13,6,0,2,10,11,0,0,0,48,11,7,61.1,Matches
Sven Michel,Augsburg,de GER,"FW,MF",33,7.3,2,0,0,12,5,5,11,0,5,0,0,0,22,18,30,37.5,Matches
Dion Drena Beljo,Augsburg,hr CRO,"FW,MF",21,6.8,2,0,0,9,7,6,3,1,0,0,0,0,12,18,15,54.5,Matches
Patric Pfeiffer,Augsburg,de GER,DF,23,6.7,0,0,0,9,5,0,1,13,7,0,1,0,27,20,12,62.5,Matches
Robert Gumny,Augsburg,pl POL,DF,25,5.3,3,0,0,7,5,0,8,7,5,0,0,0,22,3,2,60.0,Matches
Pep Biel,Augsburg,es ESP,"MF,FW",26,3.2,1,0,0,8,0,0,14,2,3,0,0,0,19,3,3,50.0,Matches
Tomáš Koubek,Augsburg,cz CZE,GK,30,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
Mergim Berisha,Augsburg,de GER,FW,25,1.5,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,66.7,Matches
Mert Kömür,Augsburg,de GER,"MF,DF",18,1.3,0,0,0,2,2,0,1,0,3,0,0,0,3,0,1,0.0,Matches
Frederik Winther,Augsburg,dk DEN,DF,22,1.0,0,0,0,2,0,0,0,2,0,,,0,,,,,Matches
Irvin Cardona,Augsburg,fr FRA,"MF,DF",25,0.6,1,0,0,1,0,0,6,0,1,0,0,0,1,1,2,33.3,Matches
David Čolina,Augsburg,hr CRO,DF,23,0.5,0,0,0,0,0,0,2,1,0,,,0,,,,,Matches
Masaya Okugawa,Augsburg,jp JPN,"FW,DF",27,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Nathanael Mbuku,Augsburg,fr FRA,FW,21,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Mahmut Kücüksahin,Augsburg,,MF,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Lucas Perrin,Strasbourg,fr FRA,DF,24,33.6,3,0,0,38,29,1,6,30,33,1,2,1,134,48,34,58.5,Matches
Frederic Guilbert,Strasbourg,fr FRA,"DF,MF",28,30.7,4,0,0,39,15,2,91,77,52,0,0,0,136,23,41,35.9,Matches
Habib Diarra,Strasbourg,sn SEN,"MF,FW",19,29.1,3,0,0,43,45,2,25,19,25,0,0,0,112,14,25,35.9,Matches
