Player Name,Club Name,Country,Position,DefensiveErrors,TacklesAttempted,TackleWon,TacklesinDef3rd,TacklesinMid3rd,TacklesinAtt3rd,DribblesStopped,PassesBlocked,DribblesWinningPerc,DribblesNotStopped,TotalBlocks,ShotsBlocked,PassesBlocked,Tackles+Interception,Clearances,Sh
Ander Guevara,Alavés,ESP,MF,1,59,34,28,25,6,31,22,48.4,33,34,12,14,72,46,Matches
Andoni Gorosabel,Alavés,ESP,DF,0,62,43,40,17,5,38,16,50.7,37,24,8,28,90,69,Matches
Jon Guridi,Alavés,ESP,MF,0,42,24,10,27,5,12,20,26.7,33,23,3,23,64,22,Matches
Luis Rioja,Alavés,ESP,"FW,MF",0,27,20,10,12,5,14,27,32.6,29,28,1,16,43,28,Matches
Rafa Marín ,Alavés,ESP,DF,2,32,21,23,9,0,14,13,51.9,13,34,21,33,65,129,Matches
Antonio Blanco,Alavés,ESP,MF,0,61,38,29,27,5,31,23,36,55,25,2,36,96,30,Matches
Javi López,Alavés,ESP,DF,1,23,12,11,9,3,15,16,57.7,11,25,9,11,33,77,Matches
Abdel Abqar,Alavés,MAR,DF,0,35,19,28,5,2,21,5,60,14,31,26,23,58,115,Matches
Rubén Duarte,Alavés,ESP,DF,0,39,24,21,16,2,21,15,67.7,10,21,6,26,62,69,Matches
Samu Omorodion,Alavés,ESP,FW,0,6,3,1,4,1,0,9,0,4,11,2,1,7,14,Matches
Alex Sola,Alavés,ESP,"FW,MF",0,27,24,11,9,7,14,16,53.8,12,18,2,13,38,16,Matches
Kiké,Alavés,ESP,"FW,MF",0,8,4,2,3,3,4,11,44.4,5,16,5,1,9,12,Matches
Nahuel Tenaglia,Alavés,ARG,DF,0,29,26,22,4,3,16,6,57.1,12,14,8,16,41,59,Matches
Carlos Benavídez,Alavés,URU,MF,0,56,45,19,26,11,19,8,55.9,15,13,5,26,75,31,Matches
Carlos Vicente,Alavés,ESP,FW,0,16,6,7,7,2,10,4,40,15,4,0,5,20,9,Matches
Ianis Hagi,Alavés,ROU,"MF,FW",0,17,16,2,14,1,5,8,41.7,7,8,0,6,22,4,Matches
Aleksandar Sedlar,Alavés,SRB,DF,0,14,10,10,4,0,10,4,62.5,6,8,4,13,27,43,Matches
Abderrahman Rebbach,Alavés,ALG,"FW,MF",0,9,8,4,2,3,5,9,33.3,10,10,1,4,12,7,Matches
Giuliano Simeone,Alavés,ARG,FW,0,7,6,2,3,2,5,10,29.4,12,10,0,5,12,3,Matches
Jesús Owono,Alavés,EQG,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,Matches
Xeber,Alavés,ESP,"FW,MF",0,5,8,3,2,0,3,1,42.9,4,2,1,6,6,2,Matches
Joaquín Panichelli,Alavés,ARG,"FW,MF",0,3,3,1,1,1,1,1,50,1,1,0,1,4,4,Matches
Nikola Maraš,Alavés,SRB,DF,,,1,,,,,,,,,,2,0,,Matches
Victor Parada,Alavés,ESP,"FW,MF",0,1,2,0,1,0,1,0,100,0,0,0,3,1,0,Matches
Jon Karrikaburu,Alavés,ESP,"MF,FW",0,0,5,0,0,0,0,0,,0,0,0,1,0,0,Matches
Selu Diallo,Alavés,ESP,MF,,,2,,,,,,,,,,1,0,,Matches
Unai Ropero,Alavés,ESP,MF,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,Matches
Miguel,Alavés,ESP,"FW,MF",0,0,0,0,0,0,0,2,,0,2,0,0,0,0,Matches
Tomás Mendes,Alavés,ESP,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Mamadou Sylla,Alavés,SEN,"FW,MF",0,0,0,0,0,0,0,0,,0,1,1,0,0,1,Matches
Eneko Ortiz,Alavés,ESP,DF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
José de León,Alavés,DOM,MF,,,0,,,,,,,,,,0,0,,Matches
Max Kilman,Wolves,ENG,DF,4,47,23,40,6,1,24,27,75,8,64,37,45,86,182,Matches
José Sá,Wolves,POR,GK,5,0,0,0,0,0,0,3,0,1,3,0,0,0,21,Matches
Nélson Semedo,Wolves,POR,"DF,MF",1,79,51,52,19,8,38,36,59.4,26,44,8,38,115,85,Matches
Toti Gomes,Wolves,POR,DF,2,44,27,32,8,4,24,21,64.9,13,40,19,35,70,93,Matches
Mario Lemina,Wolves,GAB,MF,0,90,60,46,33,11,25,27,53.2,22,36,9,44,131,64,Matches
João Gomes,Wolves,BRA,MF,2,128,80,67,49,12,44,43,44.4,55,51,8,20,146,29,Matches
Matheus Cunha,Wolves,BRA,"FW,MF",1,30,18,8,17,5,13,21,37.1,22,28,7,13,43,21,Matches
Rayan Aït-Nouri,Wolves,ALG,"DF,MF",0,71,47,41,23,7,28,26,57.1,21,32,6,18,86,38,Matches
Craig Dawson,Wolves,ENG,DF,1,30,20,23,6,1,22,12,64.7,12,51,39,17,46,120,Matches
Hwang Hee-chan,Wolves,KOR,"FW,MF",0,20,10,11,8,1,9,18,37.5,15,19,1,11,30,9,Matches
Pablo Sarabia,Wolves,ESP,"MF,FW",0,20,16,8,8,4,12,16,33.3,24,17,1,14,30,9,Matches
Tommy Doyle,Wolves,ENG,MF,0,26,21,11,10,5,14,13,60.9,9,22,9,16,38,18,Matches
Pedro Neto,Wolves,POR,"FW,MF",0,7,3,3,2,2,5,4,33.3,10,5,1,6,12,2,Matches
Matt Doherty,Wolves,IRL,"DF,MF",0,31,22,17,10,4,12,10,52.2,11,15,5,12,38,47,Matches
Santiago Bueno,Wolves,URU,DF,0,13,9,5,7,1,5,10,45.5,6,22,12,8,19,33,Matches
Jean-Ricner Bellegarde,Wolves,FRA,"MF,FW",0,17,10,9,6,2,7,16,46.7,8,18,2,9,25,14,Matches
Boubacar Traoré,Wolves,MLI,MF,0,35,28,16,17,2,9,10,42.9,12,12,2,7,40,7,Matches
Hugo Bueno,Wolves,ESP,"DF,MF",0,21,15,12,7,2,12,13,63.2,7,17,4,7,27,24,Matches
Daniel Bentley,Wolves,ENG,GK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Matches
Fábio Silva,Wolves,POR,FW,0,7,4,3,4,0,2,1,66.7,1,1,0,3,9,0,Matches
Nathan Fraser,Wolves,IRL,FW,0,5,2,2,1,2,1,1,33.3,2,2,1,2,6,2,Matches
Sasa Kalajdzic,Wolves,AUT,FW,0,6,3,3,2,1,1,3,50,1,3,0,2,7,6,Matches
Leon Chiwome,Wolves,ENG,FW,0,2,1,0,1,1,1,2,50,1,3,1,0,2,2,Matches
Jonny Castro,Wolves,ESP,MF,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,Matches
Matheus Nunes,Wolves,POR,MF,0,3,1,3,0,0,2,0,33.3,4,0,0,6,9,1,Matches
Tawanda Chirewa,Wolves,ZIM,"MF,FW",0,7,3,3,3,1,2,0,66.7,1,0,0,1,8,0,Matches
Joseph Hodge,Wolves,IRL,MF,,,1,,,,,,,,,,1,0,,Matches
Harvey Griffiths,Wolves,ENG,MF,,,0,,,,,,,,,,0,0,,Matches
Alfie Pond,Wolves,ENG,DF,,,0,,,,,,,,,,0,0,,Matches
Enso Gonzalez,Wolves,PAR,"MF,DF",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Sergio Herrera,Osasuna,ESP,GK,3,2,2,2,0,0,2,0,66.7,1,0,0,0,2,22,Matches
Jesús Areso,Osasuna,ESP,DF,0,45,25,25,13,7,31,21,81.6,7,36,15,21,63,58,Matches
Catena,Osasuna,ESP,DF,3,33,18,26,6,1,19,9,54.3,16,24,15,18,48,119,Matches
Ante Budimir,Osasuna,CRO,FW,0,21,16,2,11,8,5,14,35.7,9,19,5,5,26,18,Matches
David García,Osasuna,ESP,DF,2,29,21,19,9,1,16,21,61.5,10,40,19,22,47,115,Matches
Aimar Oroz,Osasuna,ESP,MF,0,43,30,18,20,5,13,25,35.1,24,27,2,17,59,11,Matches
Rubén Peña,Osasuna,ESP,"DF,FW",3,47,31,22,18,7,20,29,40.8,29,37,8,32,77,39,Matches
Johan Mojica,Osasuna,COL,DF,2,30,22,11,15,4,16,13,64,9,15,2,21,51,40,Matches
Moi Gómez,Osasuna,ESP,"MF,FW",0,30,23,7,19,4,9,14,37.5,15,15,1,11,41,22,Matches
Lucas Torró,Osasuna,ESP,MF,0,25,18,11,8,6,11,8,39.3,17,10,2,36,58,37,Matches
Juan Cruz Armada,Osasuna,ESP,DF,1,27,18,16,10,1,17,7,68,8,14,7,15,39,39,Matches
Jon Moncayola,Osasuna,ESP,MF,0,27,21,14,10,3,17,26,40.5,25,31,5,15,42,21,Matches
Iker Muñoz,Osasuna,ESP,MF,0,32,18,13,17,2,15,11,48.4,16,16,5,11,43,50,Matches
Jorge Herrando,Osasuna,ESP,DF,1,29,22,23,6,0,12,9,63.2,7,20,11,17,44,69,Matches
Rubén García,Osasuna,ESP,"FW,MF",0,32,20,8,17,7,13,20,39.4,20,23,3,13,44,23,Matches
Raúl,Osasuna,ESP,FW,0,10,4,4,2,4,2,8,20,8,9,1,5,15,11,Matches
Pablo Ibáñez,Osasuna,ESP,MF,0,18,13,5,7,6,5,23,23.8,16,26,3,10,27,17,Matches
José Arnaiz,Osasuna,ESP,"FW,MF",0,14,10,6,4,4,6,9,28.6,15,11,2,3,17,2,Matches
Ezequiel Ávila,Osasuna,ARG,"FW,MF",0,3,2,1,1,1,3,14,27.3,8,14,0,4,7,8,Matches
Aitor Fernández,Osasuna,ESP,GK,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,Matches
Unai García,Osasuna,ESP,DF,0,12,9,9,2,1,5,6,50,5,7,1,8,20,18,Matches
Kike Barja,Osasuna,ESP,"FW,MF",0,6,4,2,2,2,3,1,37.5,5,2,1,3,8,2,Matches
Nacho Vidal,Osasuna,ESP,"DF,FW",0,5,4,2,2,1,2,2,40,3,2,0,0,5,6,Matches
Darko Brašanac,Osasuna,SRB,MF,0,1,0,1,0,0,1,1,100,0,1,0,0,1,0,Matches
Iñigo Arguibide,Osasuna,ESP,DF,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,Matches
Jorge Moreno,Osasuna,ESP,DF,0,0,0,0,0,0,0,1,,0,1,0,0,0,3,Matches
Asier Osambela,Osasuna,ESP,MF,0,2,1,0,1,1,0,0,,0,0,0,0,2,0,Matches
Xabier Huarte Armendáriz,Osasuna,ESP,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Max Svensson,Osasuna,ESP,FW,0,1,0,0,0,1,0,0,,0,0,0,0,1,0,Matches
Matteo Pessina,Monza,ITA,MF,1,44,28,20,20,4,23,18,46.9,26,29,11,28,71,46,Matches
Michele Di Gregorio,Monza,ITA,GK,2,1,0,1,0,0,1,1,25,3,1,0,1,2,10,Matches
Andrea Colpani,Monza,ITA,"MF,FW",0,25,15,6,13,6,11,7,55,9,11,4,16,39,14,Matches
Pablo Marí,Monza,ESP,DF,1,41,25,34,7,0,22,15,64.7,12,40,25,38,78,115,Matches
Roberto Gagliardini,Monza,ITA,"MF,DF",0,61,31,27,25,9,31,19,62,19,30,11,32,92,38,Matches
Luca Caldirola,Monza,ITA,DF,0,25,15,19,4,2,13,9,59.1,9,26,17,31,54,53,Matches
Dany Mota,Monza,POR,"FW,MF",0,13,7,2,5,6,8,3,47.1,9,4,1,2,15,18,Matches
Samuele Birindelli,Monza,ITA,DF,0,28,19,16,7,5,14,19,56,11,30,11,18,46,48,Matches
Giorgos Kyriakopoulos,Monza,GRE,DF,0,19,10,16,3,0,11,17,45.8,13,18,1,13,32,28,Matches
Patrick Ciurria,Monza,ITA,"DF,MF",0,30,19,13,13,4,13,15,61.9,8,20,5,10,39,28,Matches
Armando Izzo,Monza,ITA,DF,1,27,17,17,9,1,16,4,59.3,11,20,16,27,54,49,Matches
Danilo D'Ambrosio,Monza,ITA,DF,0,57,35,34,20,3,28,9,68.3,13,22,13,14,71,31,Matches
Andrea Carboni,Monza,ITA,DF,1,38,23,24,12,2,20,10,64.5,11,23,13,17,55,56,Matches
Warren Bondo,Monza,FRA,MF,0,29,22,16,10,3,13,10,76.5,4,13,3,6,35,13,Matches
Lorenzo Colombo,Monza,ITA,FW,0,17,12,3,9,5,8,13,57.1,6,18,5,0,17,14,Matches
Milan Đurić,Monza,BIH,FW,0,5,5,0,5,0,2,4,50,2,6,2,0,5,27,Matches
Valentin Carboni,Monza,ARG,"MF,FW",0,25,15,10,12,3,8,11,30.8,18,12,1,7,32,4,Matches
Pedro Pereira,Monza,POR,DF,0,19,13,14,4,1,9,13,52.9,8,15,2,4,23,18,Matches
Jean-Daniel Akpa-Akpro,Monza,CIV,MF,1,20,11,14,4,2,3,6,33.3,6,10,4,12,32,15,Matches
Alessio Zerbin,Monza,ITA,"DF,FW",0,18,10,13,2,3,4,13,30.8,9,16,3,3,21,5,Matches
Alessandro Sorrentino,Monza,ITA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Samuele Vignato,Monza,ITA,"MF,FW",0,6,4,2,3,1,2,2,66.7,1,2,0,1,7,1,Matches
Gianluca Caprari,Monza,ITA,"MF,FW",0,2,2,1,1,0,0,0,0,1,0,0,2,4,0,Matches
Daniel Maldini,Monza,ITA,"MF,FW",0,3,2,0,2,1,3,2,50,3,2,0,2,5,1,Matches
Mirko Marić,Monza,CRO,FW,0,4,0,2,1,1,0,4,0,2,4,0,2,6,3,Matches
Pepín,Monza,EQG,"MF,FW",0,6,1,1,4,1,2,3,50,2,5,2,0,6,6,Matches
Papu Gómez,Monza,ARG,"MF,FW",0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,Matches
Giulio Donati,Monza,ITA,DF,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,Matches
Franco Carboni,Monza,ITA,MF,,,0,,,,,,,,,,1,0,,Matches
Giorgio Cittadini,Monza,ITA,DF,0,1,1,1,0,0,1,0,100,0,1,1,0,1,0,Matches
Andrea Ferraris,Monza,ITA,MF,0,1,1,1,0,0,0,0,,0,0,0,0,1,0,Matches
Davide Bettella,Monza,ITA,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Ermedin Demirović,Augsburg,BIH,"FW,MF",0,24,14,5,16,3,12,26,30,28,28,2,11,35,26,Matches
Ohis Felix Uduokhai,Augsburg,GER,DF,2,37,21,18,14,5,16,10,64,9,45,35,46,83,178,Matches
Finn Dahmen,Augsburg,GER,GK,5,1,0,1,0,0,1,0,33.3,2,0,0,0,1,17,Matches
Jeffrey Gouweleeuw,Augsburg,NED,DF,0,35,23,13,17,5,16,20,64,9,44,24,35,70,108,Matches
Phillip Tietz,Augsburg,GER,FW,0,23,14,7,13,3,6,14,40,9,17,3,6,29,35,Matches
Ruben Vargas,Augsburg,SUI,"MF,FW",0,23,10,6,10,7,10,15,40,15,19,4,8,30,17,Matches
Kevin Mbabu,Augsburg,SUI,DF,0,51,39,25,18,8,23,20,57.5,17,29,9,24,75,48,Matches
Elvis Rexhbeçaj,Augsburg,GER,MF,0,30,19,14,13,3,18,25,50,18,32,7,20,50,20,Matches
Mads Pedersen,Augsburg,DEN,DF,0,64,39,31,27,6,24,17,54.5,20,20,3,20,83,46,Matches
Iago,Augsburg,BRA,DF,0,36,17,22,10,4,17,31,51.5,16,39,8,18,54,43,Matches
Arne Engels,Augsburg,BEL,"MF,DF",0,33,19,15,14,4,12,22,41.4,17,23,1,18,48,21,Matches
Niklas Dorsch,Augsburg,GER,MF,0,35,25,13,21,1,13,6,39.4,20,15,9,16,51,27,Matches
Fredrik Jensen,Augsburg,FIN,"MF,FW",0,23,11,9,8,6,14,29,50,14,30,1,12,35,21,Matches
Arne Maier,Augsburg,GER,MF,0,14,10,5,8,1,5,17,35.7,9,19,2,6,20,11,Matches
Kristijan Jakić,Augsburg,CRO,MF,0,28,14,14,10,4,15,12,45.5,18,13,1,20,48,15,Matches
Maximilian Bauer,Augsburg,GER,DF,1,19,12,13,4,2,9,6,52.9,8,14,8,11,30,30,Matches
Tim Breithaupt,Augsburg,GER,MF,0,20,11,11,9,0,13,12,61.9,8,15,3,10,28,10,Matches
Sven Michel,Augsburg,GER,"FW,MF",0,7,5,2,1,4,2,1,28.6,5,1,0,0,7,4,Matches
Dion Drena Beljo,Augsburg,CRO,"FW,MF",0,0,0,0,0,0,0,7,0,2,8,1,1,1,4,Matches
Patric Pfeiffer,Augsburg,GER,DF,0,11,7,6,4,1,5,4,83.3,1,10,6,13,22,21,Matches
Robert Gumny,Augsburg,POL,DF,0,6,5,1,3,2,1,8,20,4,13,5,7,13,15,Matches
Pep Biel,Augsburg,ESP,"MF,FW",0,4,3,0,2,2,1,1,33.3,2,2,1,2,6,2,Matches
Tomáš Koubek,Augsburg,CZE,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,Matches
Mergim Berisha,Augsburg,GER,FW,0,0,0,0,0,0,0,1,,0,1,0,0,0,3,Matches
Mert Kömür,Augsburg,GER,"MF,DF",0,3,3,3,0,0,3,0,60,2,0,0,0,3,1,Matches
Frederik Winther,Augsburg,DEN,DF,,,0,,,,,,,,,,2,0,,Matches
Irvin Cardona,Augsburg,FRA,"MF,DF",0,1,1,0,0,1,1,1,33.3,2,1,0,0,1,1,Matches
David Čolina,Augsburg,CRO,DF,,,0,,,,,,,,,,1,0,,Matches
Masaya Okugawa,Augsburg,JPN,"FW,DF",0,0,0,0,0,0,0,0,,0,0,0,0,0,2,Matches
Nathanael Mbuku,Augsburg,FRA,FW,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,Matches
Mahmut Kücüksahin,Augsburg,,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Lucas Perrin,Strasbourg,FRA,DF,0,47,33,33,14,0,28,13,60.9,18,45,32,30,75,113,Matches
Frederic Guilbert,Strasbourg,FRA,"DF,MF",1,87,52,49,30,8,47,29,65.3,25,39,10,77,158,99,Matches
Habib Diarra,Strasbourg,SEN,"MF,FW",0,30,25,8,20,2,9,19,27.3,24,23,4,19,47,15,Matches
Dilane Bakwa,Strasbourg,FRA,"FW,MF",0,30,26,12,13,5,11,25,27.5,29,26,1,20,50,11,Matches
Marvin Senaya,Strasbourg,TOG,"DF,MF",0,72,58,38,25,9,42,27,61.8,26,40,13,44,113,68,Matches
Thomas Delaine,Strasbourg,FRA,"DF,MF",0,38,22,29,8,1,20,16,47.6,22,18,2,19,55,51,Matches
Emanuel Emegha,Strasbourg,NED,FW,0,8,7,2,4,2,4,10,44.4,5,13,3,3,10,25,Matches
Abakar Sylla,Strasbourg,CIV,DF,2,54,25,30,19,5,29,29,72.5,11,40,11,30,80,70,Matches
Ibrahima Sissoko,Strasbourg,MLI,MF,0,47,38,13,25,9,23,13,76.7,7,21,8,21,66,30,Matches
Ismaël Doukouré,Strasbourg,FRA,"MF,DF",2,23,17,7,14,2,13,12,61.9,8,19,7,19,42,29,Matches
Alaa Bellaarouch,Strasbourg,MAR,GK,2,0,0,0,0,0,0,0,,0,0,0,1,1,11,Matches
Matz Sels,Strasbourg,BEL,GK,1,0,0,0,0,0,0,2,,0,2,0,0,0,13,Matches
Junior Mwanga,Strasbourg,FRA,"MF,FW",0,40,22,23,12,5,12,15,50,12,20,5,20,58,19,Matches
Kévin Gameiro,Strasbourg,FRA,"FW,MF",0,10,10,5,3,2,2,9,11.8,15,9,0,3,13,7,Matches
Ângelo Borges,Strasbourg,BRA,"FW,MF",0,24,13,9,7,8,11,18,35.5,20,18,0,9,33,2,Matches
Gerzino Nyamsi,Strasbourg,FRA,DF,0,18,14,13,5,0,12,8,66.7,6,19,11,10,28,43,Matches
Saidou Sow,Strasbourg,GUI,DF,3,20,12,17,3,0,9,3,69.2,4,7,4,12,32,36,Matches
Andrey Santos,Strasbourg,BRA,MF,1,29,18,15,13,1,17,8,65.4,9,8,0,10,39,11,Matches
Jessy Deminguet,Strasbourg,FRA,"MF,FW",1,14,11,6,8,0,6,8,33.3,12,8,0,9,23,5,Matches
Dion Moise Sahi,Strasbourg,CIV,"MF,FW",0,5,6,1,2,2,0,10,0,3,11,1,1,6,7,Matches
Lebo Mothiba,Strasbourg,RSA,FW,0,5,2,1,4,0,3,5,75,1,6,1,0,5,11,Matches
Jérémy Sebas,Strasbourg,MTQ,"FW,MF",0,7,1,2,3,2,3,2,60,2,3,1,1,8,1,Matches
Jean-Ricner Bellegarde,Strasbourg,FRA,"MF,FW",0,5,3,3,2,0,3,4,50,3,4,0,4,9,0,Matches
Rabby Nzingoula,Strasbourg,CGO,"MF,FW",0,3,3,0,3,0,3,4,75,1,4,0,5,8,0,Matches
Aboubacar Ali,Strasbourg,FRA,"MF,FW",0,2,0,0,2,0,0,1,,0,1,0,1,3,2,Matches
Eduard Sobol,Strasbourg,UKR,DF,0,0,4,0,0,0,0,0,,0,0,0,2,0,1,Matches
Steven Baseya,Strasbourg,FRA,DF,0,2,2,1,1,0,1,0,100,0,0,0,0,2,1,Matches
Sanjin Prcić,Strasbourg,BIH,MF,0,0,0,0,0,0,0,1,0,1,2,1,3,3,1,Matches
Mohamed Bechikh,Strasbourg,FRA,"FW,MF",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Samir El Mourabet,Strasbourg,FRA,FW,,,0,,,,,,,,,,0,0,,Matches
Patrick Ouotro,Strasbourg,CIV,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
David Soria,Getafe,ESP,GK,6,0,0,0,0,0,0,0,0,2,0,0,0,0,21,Matches
Nemanja Maksimović,Getafe,SRB,MF,0,65,46,26,31,8,23,33,56.1,18,56,23,48,111,61,Matches
Mason Greenwood,Getafe,ENG,"MF,FW",0,11,7,3,5,3,4,9,19,17,9,0,4,15,4,Matches
Diego Rico,Getafe,ESP,DF,0,64,50,32,23,9,41,17,53.9,35,25,8,46,105,76,Matches
Gastón Álvarez,Getafe,URU,DF,0,68,42,43,20,5,37,29,64.9,20,40,11,37,103,80,Matches
Djené,Getafe,TOG,"DF,MF",0,34,21,18,13,3,15,16,57.7,11,31,15,23,57,70,Matches
Omar Alderete,Getafe,PAR,DF,0,28,25,15,13,0,19,12,54.3,16,30,18,18,41,111,Matches
Luis Milla,Getafe,ESP,MF,0,57,36,19,28,10,28,19,59.6,19,20,1,38,89,10,Matches
Borja Mayoral,Getafe,ESP,FW,0,9,5,2,2,5,5,7,22.7,17,7,0,4,13,16,Matches
Jaime Mata,Getafe,ESP,"FW,MF",0,24,15,12,8,4,11,17,42.3,15,18,1,17,41,31,Matches
Juanmi Latasa,Getafe,ESP,FW,0,9,8,0,6,3,1,9,9.1,10,9,0,4,13,21,Matches
Iglesias,Getafe,ESP,"DF,FW",0,41,29,25,11,5,21,11,63.6,12,18,7,20,57,53,Matches
Damián Suárez,Getafe,URU,DF,0,36,24,16,16,4,26,10,57.8,19,13,3,10,46,31,Matches
Carmona,Getafe,ESP,"DF,MF",0,30,24,13,14,3,9,13,32.1,19,15,2,22,51,25,Matches
Óscar Rodríguez Arnaiz,Getafe,ESP,"MF,FW",0,24,16,2,15,7,9,11,60,6,12,1,5,29,5,Matches
Carles Aleñá,Getafe,ESP,MF,0,24,11,7,14,3,10,11,41.7,14,14,3,4,28,13,Matches
Domingos Duarte,Getafe,POR,DF,0,7,7,6,0,1,5,2,71.4,2,7,5,9,15,27,Matches
Stefan Mitrović,Getafe,SRB,DF,0,9,6,7,2,0,4,1,50,4,3,2,6,15,26,Matches
Jordi,Getafe,ESP,"MF,DF",0,16,15,3,11,2,7,5,46.7,8,7,2,10,24,7,Matches
Jesús Santiago,Getafe,ESP,MF,0,17,8,8,5,4,4,3,57.1,3,3,0,0,17,8,Matches
Ilaix Moriba,Getafe,GUI,"MF,FW",0,20,11,3,11,6,4,2,44.4,5,3,1,4,24,10,Matches
Mauro Arambarri,Getafe,URU,MF,0,6,2,3,2,1,1,1,16.7,5,1,0,2,8,7,Matches
Fabrizio Angileri,Getafe,ARG,"DF,MF",0,1,1,1,0,0,1,0,33.3,2,0,0,4,5,8,Matches
Enes Ünal,Getafe,TUR,"FW,MF",0,0,0,0,0,0,0,1,,0,1,0,0,0,2,Matches
Daniel Fuzato,Getafe,BRA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,Matches
Anthony Lozano,Getafe,HON,"MF,FW",0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,Matches
Nabil Aberdin,Getafe,FRA,DF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Matches
Alberto Risco,Getafe,ESP,MF,0,2,2,1,1,0,0,0,0,4,0,0,0,2,1,Matches
Portu,Getafe,ESP,FW,0,5,3,4,0,1,5,0,83.3,1,0,0,0,5,0,Matches
John Joe,Getafe,IRL,MF,,,2,,,,,,,,,,0,0,,Matches
Santiago García,Getafe,,FW,0,1,0,0,0,1,1,0,100,0,0,0,0,1,0,Matches
Gorka Rivera Alonso,Getafe,ESP,DF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Yassin Tallal,Getafe,ESP,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Jeremy Jorge,Getafe,ESP,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
James Tarkowski,Everton,ENG,DF,2,61,44,46,14,1,27,26,56.3,21,82,56,66,117,191,Matches
Jordan Pickford,Everton,ENG,GK,1,1,0,1,0,0,1,3,100,0,3,0,0,1,19,Matches
Jarrad Branthwaite,Everton,ENG,DF,2,66,38,42,22,2,45,15,72.6,17,51,36,55,116,163,Matches
James Garner,Everton,ENG,MF,1,83,62,32,38,13,35,31,42.7,47,45,14,53,128,47,Matches
Dwight McNeil,Everton,ENG,"MF,FW",0,44,32,16,14,14,24,37,43.6,31,44,7,23,66,37,Matches
Vitaliy Mykolenko,Everton,UKR,DF,0,69,43,46,21,2,41,25,62.1,25,36,11,39,105,92,Matches
Abdoulaye Doucouré,Everton,MLI,"FW,MF",0,43,28,20,14,9,18,20,39.1,28,23,3,16,58,19,Matches
Amadou Onana,Everton,BEL,MF,0,71,45,32,31,8,21,19,50,21,25,6,30,92,31,Matches
Jack Harrison,Everton,ENG,"MF,FW",0,37,27,12,12,13,17,20,34.7,32,25,5,15,49,24,Matches
Dominic Calvert-Lewin,Everton,ENG,FW,0,13,8,2,6,5,2,10,13.3,13,14,4,5,17,38,Matches
Ashley Young,Everton,ENG,"DF,MF",3,53,42,28,19,6,30,18,55.6,24,24,6,24,75,50,Matches
Idrissa Gana Gueye,Everton,SEN,MF,0,73,50,32,27,14,29,17,63,17,24,7,32,101,16,Matches
Nathan Patterson,Everton,SCO,DF,0,34,34,21,11,2,14,11,37.8,23,14,3,12,43,33,Matches
Ben Godfrey,Everton,ENG,DF,0,30,21,17,8,5,15,6,53.6,13,14,8,17,46,57,Matches
Beto,Everton,GNB,FW,0,14,7,1,6,7,4,11,33.3,8,11,0,3,15,14,Matches
Arnaut Danjuma,Everton,NED,"MF,FW",0,6,5,2,3,1,1,4,25,3,4,0,4,9,0,Matches
Séamus Coleman,Everton,IRL,DF,1,17,14,10,3,4,11,8,68.8,5,12,4,10,24,26,Matches
Michael Keane,Everton,ENG,DF,1,7,6,3,3,1,1,1,14.3,6,5,4,13,12,18,Matches
André Gomes,Everton,POR,"MF,FW",1,7,4,2,3,2,3,9,23.1,10,10,1,3,10,4,Matches
Lewis Dobbin,Everton,ENG,MF,0,9,7,3,5,1,5,4,55.6,4,5,1,2,10,0,Matches
João Virgínia,Everton,POR,GK,,,0,,,,,,,,,,0,0,,Matches
Youssef Chermiti,Everton,POR,FW,0,3,3,2,1,0,1,3,20,4,4,1,1,4,2,Matches
Alex Iwobi,Everton,NGA,MF,0,2,0,1,0,1,2,2,66.7,1,2,0,1,3,0,Matches
Neal Maupay,Everton,FRA,FW,0,0,2,0,0,0,0,2,0,1,2,0,0,0,1,Matches
