Player Name,Club Name,Country,Position,Age,YellowCards,RedCards,2ndYellowCard,FoulsCommited,FoulsDrawn,Offsides,Crosses,Interceptions,TacklesWon,PenaltyKicksWon,PenaltyKicksConceeded,OwnGoals,BallsRecovered,AerialDuelWon,AerialDuelLost,AerialDuelWinningPercentage
Axel Gueguin,Montpellier,FRA,"DF,FW",18,1,0,0,4,7,0,8,2,7,0,0,0,10,2,2,50
Sacha Delaye,Montpellier,FRA,"MF,FW",21,1,0,0,7,4,1,7,1,4,0,0,0,8,1,6,14.3
Othmane Maamma,Montpellier,FRA,FW,17,0,0,0,0,1,0,4,0,3,0,0,0,9,0,1,0
Junior Ndiaye,Montpellier,FRA,FW,18,0,0,0,0,2,0,0,0,1,,,0,,,,
Yanis Issoufou,Montpellier,FRA,MF,16,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0
Elye Wahi,Montpellier,FRA,FW,20,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100
Mamadou Sakho,Montpellier,FRA,DF,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50
Antonio Sivera,Alavés,ESP,GK,26,3,0,0,0,2,0,0,0,0,0,0,0,23,7,1,87.5
Ander Guevara,Alavés,ESP,MF,26,7,0,0,52,32,0,8,14,34,1,0,0,218,45,41,52.3
Andoni Gorosabel,Alavés,ESP,DF,26,6,0,0,29,41,0,84,28,43,1,1,0,164,25,57,30.5
Jon Guridi,Alavés,ESP,MF,28,2,0,0,22,30,2,21,23,24,0,0,0,131,45,47,48.9
Luis Rioja,Alavés,ESP,"FW,MF",29,4,0,0,23,18,10,185,16,20,1,0,0,128,10,23,30.3
Rafa Marín ,Alavés,ESP,DF,21,8,0,0,31,16,0,1,33,21,0,0,1,117,56,43,56.6
Antonio Blanco,Alavés,ESP,MF,23,6,1,0,37,42,0,15,36,38,0,0,0,160,21,18,53.8
Javi López,Alavés,ESP,DF,21,3,0,0,26,29,2,108,11,12,0,1,0,123,28,22,56
Abdel Abqar,Alavés,MAR,DF,24,10,0,0,33,23,1,2,23,19,0,2,1,109,39,36,52
Rubén Duarte,Alavés,ESP,DF,27,8,0,0,36,32,0,77,26,24,0,0,0,93,27,26,50.9
Samu Omorodion,Alavés,ESP,FW,19,6,0,0,30,30,16,2,1,3,1,0,0,46,59,89,39.9
Alex Sola,Alavés,ESP,"FW,MF",24,3,0,0,12,36,11,95,13,24,0,1,0,79,16,18,47.1
Kiké,Alavés,ESP,"FW,MF",33,3,0,0,26,38,7,11,1,4,2,0,0,52,50,63,44.2
Nahuel Tenaglia,Alavés,ARG,DF,27,6,0,0,16,18,2,21,16,26,0,0,0,47,25,18,58.1
Carlos Benavídez,Alavés,URU,MF,25,6,0,0,49,13,1,5,26,45,0,2,0,72,35,30,53.8
Carlos Vicente,Alavés,ESP,FW,24,1,0,0,19,26,9,101,5,6,0,0,0,47,22,26,45.8
Ianis Hagi,Alavés,ROU,"MF,FW",24,3,0,0,16,21,2,60,6,16,0,0,0,33,13,11,54.2
Aleksandar Sedlar,Alavés,SRB,DF,31,2,0,0,14,4,1,0,13,10,0,1,0,49,17,18,48.6
Abderrahman Rebbach,Alavés,ALG,"FW,MF",24,1,0,0,15,11,5,70,4,8,0,0,0,31,7,13,35
Giuliano Simeone,Alavés,ARG,FW,20,1,0,0,14,8,5,14,5,6,1,0,0,37,2,10,16.7
Jesús Owono,Alavés,EQG,GK,22,1,0,0,0,1,0,0,0,0,0,0,0,11,2,0,100
Xeber,Alavés,ESP,"FW,MF",26,2,0,0,13,3,1,17,6,8,0,0,0,19,2,5,28.6
Joaquín Panichelli,Alavés,ARG,"FW,MF",20,0,0,0,8,4,1,0,1,3,0,0,0,10,17,5,77.3
Nikola Maraš,Alavés,SRB,DF,27,0,0,0,4,0,0,0,2,1,,,0,,,,
Victor Parada,Alavés,ESP,"FW,MF",21,0,0,0,3,1,0,5,3,2,0,0,0,0,0,0,
Jon Karrikaburu,Alavés,ESP,"MF,FW",20,0,0,0,3,2,2,1,1,5,0,0,0,2,0,0,
Selu Diallo,Alavés,ESP,MF,19,0,0,0,1,1,0,0,1,2,,,0,,,,
Unai Ropero,Alavés,ESP,MF,21,0,0,0,3,2,0,8,0,1,0,0,0,0,0,0,
Miguel,Alavés,ESP,"FW,MF",23,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3
Tomás Mendes,Alavés,ESP,MF,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Mamadou Sylla,Alavés,SEN,"FW,MF",29,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,50
Eneko Ortiz,Alavés,ESP,DF,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
José de León,Alavés,DOM,MF,19,0,0,0,0,0,0,0,0,0,,,0,,,,
Max Kilman,Wolves,ENG,DF,26,8,0,0,40,19,2,7,45,23,0,1,0,177,86,36,70.5
José Sá,Wolves,POR,GK,30,2,0,0,0,10,0,0,0,0,0,0,0,29,10,0,100
Nélson Semedo,Wolves,POR,"DF,MF",29,11,1,0,49,31,2,83,38,51,0,2,0,188,22,27,44.9
Toti Gomes,Wolves,POR,DF,24,7,0,0,42,15,2,14,35,27,0,0,0,136,56,30,65.1
Mario Lemina,Wolves,GAB,MF,29,12,1,1,46,27,8,17,44,60,0,0,0,199,35,41,46.1
João Gomes,Wolves,BRA,MF,22,11,1,0,73,41,1,30,20,80,0,2,0,183,18,25,41.9
Matheus Cunha,Wolves,BRA,"FW,MF",24,10,0,0,32,51,5,24,13,18,1,0,0,114,16,47,25.4
Rayan Aït-Nouri,Wolves,ALG,"DF,MF",22,8,0,0,30,61,10,48,18,47,1,1,0,136,21,25,45.7
Craig Dawson,Wolves,ENG,DF,33,7,0,0,22,15,4,1,17,20,0,0,0,100,63,32,66.3
Hwang Hee-chan,Wolves,KOR,"FW,MF",27,7,0,0,32,34,18,13,11,10,1,1,0,75,7,44,13.7
Pablo Sarabia,Wolves,ESP,"MF,FW",31,7,0,0,24,29,9,154,14,16,0,0,0,90,7,21,25
Tommy Doyle,Wolves,ENG,MF,21,2,0,0,11,6,0,43,16,21,0,0,0,93,0,4,0
Pedro Neto,Wolves,POR,"FW,MF",23,5,0,0,16,22,2,122,6,3,1,0,0,79,4,18,18.2
Matt Doherty,Wolves,IRL,"DF,MF",31,2,0,0,15,12,6,19,12,22,0,0,0,65,38,33,53.5
Santiago Bueno,Wolves,URU,DF,24,2,0,0,15,5,0,2,8,9,0,0,0,30,15,26,36.6
Jean-Ricner Bellegarde,Wolves,FRA,"MF,FW",25,0,1,0,13,28,2,33,9,10,0,0,0,41,8,26,23.5
Boubacar Traoré,Wolves,MLI,MF,21,5,0,0,28,6,1,6,7,28,0,0,0,62,6,16,27.3
Hugo Bueno,Wolves,ESP,"DF,MF",20,1,0,0,7,8,1,32,7,15,0,0,1,37,9,12,42.9
Daniel Bentley,Wolves,ENG,GK,30,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100
Fábio Silva,Wolves,POR,FW,21,2,0,0,12,6,8,2,3,4,0,1,0,15,2,5,28.6
Nathan Fraser,Wolves,IRL,FW,18,1,0,0,5,4,1,0,2,2,0,0,0,8,3,9,25
Sasa Kalajdzic,Wolves,AUT,FW,26,1,0,0,6,5,2,1,2,3,0,0,0,4,8,4,66.7
Leon Chiwome,Wolves,ENG,FW,17,0,0,0,2,3,3,0,0,1,0,0,0,5,2,6,25
Jonny Castro,Wolves,ESP,MF,29,0,0,0,3,4,0,0,3,1,0,0,0,0,0,0,
Matheus Nunes,Wolves,POR,MF,24,2,1,1,1,7,3,3,6,1,0,0,0,10,2,1,66.7
Tawanda Chirewa,Wolves,ZIM,"MF,FW",19,1,0,0,5,2,1,4,1,3,0,0,0,3,1,3,25
Joseph Hodge,Wolves,IRL,MF,20,0,0,0,1,0,0,0,1,1,,,0,,,,
Harvey Griffiths,Wolves,ENG,MF,19,0,0,0,1,1,0,1,0,0,,,0,,,,
Alfie Pond,Wolves,ENG,DF,19,0,0,0,0,0,0,0,0,0,,,0,,,,
Enso Gonzalez,Wolves,PAR,"MF,DF",18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Sergio Herrera,Osasuna,ESP,GK,30,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100
Jesús Areso,Osasuna,ESP,DF,24,3,0,0,32,22,4,118,21,25,0,0,0,130,28,21,57.1
Catena,Osasuna,ESP,DF,28,9,2,0,51,15,1,0,18,18,0,1,0,129,59,30,66.3
Ante Budimir,Osasuna,CRO,FW,32,5,0,0,43,28,27,12,5,16,3,0,0,55,158,124,56
David García,Osasuna,ESP,DF,29,6,0,0,39,15,1,3,22,21,0,1,0,129,93,35,72.7
Aimar Oroz,Osasuna,ESP,MF,21,3,0,0,42,54,2,12,17,30,0,0,0,144,19,39,32.8
Rubén Peña,Osasuna,ESP,"DF,FW",32,3,0,0,33,24,7,116,32,31,0,0,0,134,14,42,25
Johan Mojica,Osasuna,COL,DF,30,1,0,0,22,18,0,119,21,22,0,0,0,168,15,14,51.7
Moi Gómez,Osasuna,ESP,"MF,FW",29,3,0,0,32,31,3,53,11,23,0,0,0,118,13,18,41.9
Lucas Torró,Osasuna,ESP,MF,29,6,0,0,50,17,0,3,36,18,0,0,0,115,71,41,63.4
Juan Cruz Armada,Osasuna,ESP,DF,31,3,0,0,20,6,1,27,15,18,0,0,0,89,21,17,55.3
Jon Moncayola,Osasuna,ESP,MF,25,2,1,0,29,8,0,98,15,21,0,0,0,98,16,14,53.3
Iker Muñoz,Osasuna,ESP,MF,20,6,0,0,38,58,0,13,11,18,0,0,0,100,56,37,60.2
Jorge Herrando,Osasuna,ESP,DF,22,4,0,0,27,10,0,1,17,22,0,0,0,49,26,25,51
Rubén García,Osasuna,ESP,"FW,MF",30,1,0,0,24,28,6,118,13,20,0,0,0,86,30,36,45.5
Raúl,Osasuna,ESP,FW,22,4,0,0,14,13,9,7,5,4,0,0,0,28,50,69,42
Pablo Ibáñez,Osasuna,ESP,MF,24,5,0,0,28,18,2,14,10,13,1,0,0,74,36,38,48.6
José Arnaiz,Osasuna,ESP,"FW,MF",28,4,0,0,10,24,4,61,3,10,0,0,0,39,11,14,44
Ezequiel Ávila,Osasuna,ARG,"FW,MF",29,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3
Aitor Fernández,Osasuna,ESP,GK,32,3,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0
Unai García,Osasuna,ESP,DF,31,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4
Kike Barja,Osasuna,ESP,"FW,MF",26,3,0,0,8,6,2,38,3,4,0,0,0,16,3,5,37.5
Nacho Vidal,Osasuna,ESP,"DF,FW",28,0,0,0,1,1,0,2,0,4,0,0,0,3,2,4,33.3
Darko Brašanac,Osasuna,SRB,MF,31,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,50
Iñigo Arguibide,Osasuna,ESP,DF,18,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100
Jorge Moreno,Osasuna,ESP,DF,22,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50
Asier Osambela,Osasuna,ESP,MF,19,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50
Xabier Huarte Armendáriz,Osasuna,ESP,MF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Svensson,Osasuna,ESP,FW,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Matteo Pessina,Monza,ITA,MF,26,5,1,1,32,46,1,19,28,28,0,1,0,188,32,33,49.2
Michele Di Gregorio,Monza,ITA,GK,26,0,0,0,1,4,0,0,1,0,0,0,0,33,6,1,85.7
Andrea Colpani,Monza,ITA,"MF,FW",24,1,0,0,25,47,2,115,16,15,0,0,0,86,9,25,26.5
Pablo Marí,Monza,ESP,DF,29,8,0,0,39,9,0,4,38,25,0,1,0,98,41,20,67.2
Roberto Gagliardini,Monza,ITA,"MF,DF",29,5,0,0,26,21,1,8,32,31,0,1,0,140,46,36,56.1
Luca Caldirola,Monza,ITA,DF,32,7,1,1,24,17,1,4,31,15,0,1,0,58,30,23,56.6
Dany Mota,Monza,POR,"FW,MF",25,3,0,0,23,28,7,90,2,7,2,0,0,72,40,48,45.5
Samuele Birindelli,Monza,ITA,DF,24,7,0,0,30,32,1,54,18,19,0,0,0,77,8,6,57.1
Giorgos Kyriakopoulos,Monza,GRE,DF,27,3,0,0,16,14,4,88,13,10,0,1,0,71,12,20,37.5
Patrick Ciurria,Monza,ITA,"DF,MF",28,2,0,0,30,16,4,54,10,19,0,1,0,56,7,9,43.8
Armando Izzo,Monza,ITA,DF,31,9,0,0,32,26,1,3,27,17,0,0,0,81,19,20,48.7
Danilo D'Ambrosio,Monza,ITA,DF,34,5,1,1,20,14,2,8,14,35,0,1,0,77,27,20,57.4
Andrea Carboni,Monza,ITA,DF,22,1,0,0,13,5,1,22,17,23,0,0,0,56,21,17,55.3
Warren Bondo,Monza,FRA,MF,19,9,0,0,31,19,0,2,6,22,0,1,0,70,10,7,58.8
Lorenzo Colombo,Monza,ITA,FW,21,3,0,0,25,24,6,2,0,12,0,0,0,35,19,64,22.9
Milan Đurić,Monza,BIH,FW,33,2,0,0,23,26,1,1,0,5,0,0,0,29,86,40,68.3
Valentin Carboni,Monza,ARG,"MF,FW",18,2,0,0,22,20,3,17,7,15,0,0,0,60,4,13,23.5
Pedro Pereira,Monza,POR,DF,25,3,0,0,11,3,1,37,4,13,0,0,0,41,5,6,45.5
Jean-Daniel Akpa-Akpro,Monza,CIV,MF,30,5,0,0,15,5,0,1,12,11,0,1,0,29,5,7,41.7
Alessio Zerbin,Monza,ITA,"DF,FW",24,2,1,1,18,13,0,31,3,10,0,0,0,40,2,10,16.7
Alessandro Sorrentino,Monza,ITA,GK,21,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Samuele Vignato,Monza,ITA,"MF,FW",19,2,0,0,4,4,1,12,1,4,0,0,0,13,1,5,16.7
Gianluca Caprari,Monza,ITA,"MF,FW",30,0,0,0,3,5,3,9,2,2,0,0,0,11,0,5,0
Daniel Maldini,Monza,ITA,"MF,FW",21,0,0,0,3,5,2,9,2,2,0,0,0,11,1,5,16.7
Mirko Marić,Monza,CRO,FW,28,0,1,0,4,5,3,1,2,0,0,0,0,11,11,17,39.3
Pepín,Monza,EQG,"MF,FW",26,2,0,0,2,6,0,4,0,1,0,0,0,15,0,2,0
Papu Gómez,Monza,ARG,"MF,FW",35,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,
Giulio Donati,Monza,ITA,DF,33,2,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0
Franco Carboni,Monza,ITA,MF,20,0,0,0,0,1,0,2,1,0,,,0,,,,
Giorgio Cittadini,Monza,ITA,DF,21,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,
Andrea Ferraris,Monza,ITA,MF,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Davide Bettella,Monza,ITA,MF,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ermedin Demirović,Augsburg,BIH,"FW,MF",25,7,0,0,60,35,16,10,11,14,1,0,0,107,51,89,36.4
Ohis Felix Uduokhai,Augsburg,GER,DF,25,5,1,1,29,23,0,3,46,21,1,0,1,150,111,68,62
Finn Dahmen,Augsburg,GER,GK,25,4,0,0,2,4,0,0,0,0,0,2,1,64,6,3,66.7
Jeffrey Gouweleeuw,Augsburg,NED,DF,32,7,0,0,25,9,4,18,35,23,0,0,0,156,52,39,57.1
Phillip Tietz,Augsburg,GER,FW,26,1,0,0,43,17,16,7,6,14,0,0,0,88,105,125,45.7
Ruben Vargas,Augsburg,SUI,"MF,FW",24,3,0,0,34,28,18,68,8,10,1,1,0,84,21,32,39.6
Kevin Mbabu,Augsburg,SUI,DF,28,5,0,0,45,26,2,101,24,39,0,0,0,119,26,15,63.4
Elvis Rexhbeçaj,Augsburg,GER,MF,25,4,0,0,20,42,2,21,20,19,0,0,0,125,27,26,50.9
Mads Pedersen,Augsburg,DEN,DF,26,6,1,0,35,27,2,53,20,39,0,0,0,100,10,23,30.3
Iago,Augsburg,BRA,DF,26,4,0,0,14,23,4,44,18,17,0,2,0,117,20,18,52.6
Arne Engels,Augsburg,BEL,"MF,DF",19,1,1,0,26,16,1,87,18,19,2,0,0,61,12,19,38.7
Niklas Dorsch,Augsburg,GER,MF,25,5,0,0,19,28,0,4,16,25,0,2,0,113,9,18,33.3
Fredrik Jensen,Augsburg,FIN,"MF,FW",25,1,0,0,14,2,5,91,12,11,0,1,0,60,24,21,53.3
Arne Maier,Augsburg,GER,MF,24,0,0,0,4,4,0,87,6,10,0,1,0,58,6,4,60
Kristijan Jakić,Augsburg,CRO,MF,26,4,0,0,18,17,0,6,20,14,0,0,0,79,13,12,52
Maximilian Bauer,Augsburg,GER,DF,23,3,0,0,13,11,0,1,11,12,0,0,0,27,17,17,50
Tim Breithaupt,Augsburg,GER,MF,21,3,0,0,13,6,0,2,10,11,0,0,0,48,11,7,61.1
Sven Michel,Augsburg,GER,"FW,MF",33,2,0,0,12,5,5,11,0,5,0,0,0,22,18,30,37.5
Dion Drena Beljo,Augsburg,CRO,"FW,MF",21,2,0,0,9,7,6,3,1,0,0,0,0,12,18,15,54.5
Patric Pfeiffer,Augsburg,GER,DF,23,0,0,0,9,5,0,1,13,7,0,1,0,27,20,12,62.5
Robert Gumny,Augsburg,POL,DF,25,3,0,0,7,5,0,8,7,5,0,0,0,22,3,2,60
Pep Biel,Augsburg,ESP,"MF,FW",26,1,0,0,8,0,0,14,2,3,0,0,0,19,3,3,50
Tomáš Koubek,Augsburg,CZE,GK,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Mergim Berisha,Augsburg,GER,FW,25,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,66.7
Mert Kömür,Augsburg,GER,"MF,DF",18,0,0,0,2,2,0,1,0,3,0,0,0,3,0,1,0
Frederik Winther,Augsburg,DEN,DF,22,0,0,0,2,0,0,0,2,0,,,0,,,,
Irvin Cardona,Augsburg,FRA,"MF,DF",25,1,0,0,1,0,0,6,0,1,0,0,0,1,1,2,33.3
David Čolina,Augsburg,CRO,DF,23,0,0,0,0,0,0,2,1,0,,,0,,,,
Masaya Okugawa,Augsburg,JPN,"FW,DF",27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100
Nathanael Mbuku,Augsburg,FRA,FW,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mahmut Kücüksahin,Augsburg,,MF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lucas Perrin,Strasbourg,FRA,DF,24,3,0,0,38,29,1,6,30,33,1,2,1,134,48,34,58.5
Frederic Guilbert,Strasbourg,FRA,"DF,MF",28,4,0,0,39,15,2,91,77,52,0,0,0,136,23,41,35.9
Habib Diarra,Strasbourg,SEN,"MF,FW",19,3,0,0,43,45,2,25,19,25,0,0,0,112,14,25,35.9
Dilane Bakwa,Strasbourg,FRA,"FW,MF",20,4,1,0,36,82,3,183,20,26,0,0,0,114,12,22,35.3
Marvin Senaya,Strasbourg,TOG,"DF,MF",22,5,1,1,39,54,0,86,44,58,0,1,0,83,41,28,59.4
Thomas Delaine,Strasbourg,FRA,"DF,MF",31,5,0,0,43,22,1,110,19,22,0,1,0,77,17,17,50
Emanuel Emegha,Strasbourg,NED,FW,20,4,0,0,31,29,13,1,3,7,1,0,0,41,33,66,33.3
Abakar Sylla,Strasbourg,CIV,DF,20,4,0,0,30,5,1,3,30,25,0,0,1,124,32,21,60.4
Ibrahima Sissoko,Strasbourg,MLI,MF,25,9,0,0,51,15,0,2,21,38,0,0,0,108,29,20,59.2
Ismaël Doukouré,Strasbourg,FRA,"MF,DF",20,5,0,0,20,12,0,0,19,17,0,0,1,100,14,17,45.2
Alaa Bellaarouch,Strasbourg,MAR,GK,21,2,0,0,1,3,0,0,1,0,0,0,0,18,4,0,100
Matz Sels,Strasbourg,BEL,GK,31,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100
Junior Mwanga,Strasbourg,FRA,"MF,FW",20,4,0,0,25,26,1,4,20,22,0,1,0,78,12,9,57.1
Kévin Gameiro,Strasbourg,FRA,"FW,MF",36,0,0,0,4,8,3,13,3,10,0,0,0,48,4,12,25
Ângelo Borges,Strasbourg,BRA,"FW,MF",18,1,0,0,13,26,3,54,9,13,1,0,0,82,2,7,22.2
Gerzino Nyamsi,Strasbourg,FRA,DF,26,1,0,0,13,0,0,1,10,14,0,0,0,75,20,11,64.5
Saidou Sow,Strasbourg,GUI,DF,21,2,0,0,8,10,0,1,12,12,0,0,0,39,14,8,63.6
Andrey Santos,Strasbourg,BRA,MF,19,4,0,0,10,24,1,3,10,18,0,0,0,61,12,9,57.1
Jessy Deminguet,Strasbourg,FRA,"MF,FW",25,1,0,0,17,12,1,18,9,11,0,0,0,40,6,6,50
Dion Moise Sahi,Strasbourg,CIV,"MF,FW",21,0,0,0,12,4,3,6,1,6,0,0,0,20,5,7,41.7
Lebo Mothiba,Strasbourg,RSA,FW,27,0,0,0,13,11,4,1,0,2,0,0,0,12,22,29,43.1
Jérémy Sebas,Strasbourg,MTQ,"FW,MF",20,0,0,0,5,4,0,4,1,1,1,0,0,12,3,7,30
Jean-Ricner Bellegarde,Strasbourg,FRA,"MF,FW",25,2,0,0,3,8,0,8,4,3,0,0,0,19,0,5,0
Rabby Nzingoula,Strasbourg,CGO,"MF,FW",17,1,0,0,6,3,0,3,5,3,0,0,0,9,2,4,33.3
Aboubacar Ali,Strasbourg,FRA,"MF,FW",17,0,0,0,4,1,0,6,1,0,0,0,0,5,1,5,16.7
Eduard Sobol,Strasbourg,UKR,DF,28,0,0,0,1,1,0,3,2,4,0,0,0,1,0,0,
Steven Baseya,Strasbourg,FRA,DF,18,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0
Sanjin Prcić,Strasbourg,BIH,MF,29,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,
Mohamed Bechikh,Strasbourg,FRA,"FW,MF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Samir El Mourabet,Strasbourg,FRA,FW,17,0,0,0,0,0,0,0,0,0,,,0,,,,
Patrick Ouotro,Strasbourg,CIV,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
David Soria,Getafe,ESP,GK,30,3,0,0,1,2,0,0,0,0,0,1,0,52,3,0,100
Nemanja Maksimović,Getafe,SRB,MF,28,4,0,0,20,13,1,6,48,46,0,1,0,140,70,61,53.4
Mason Greenwood,Getafe,ENG,"MF,FW",21,6,1,0,42,47,3,121,4,7,1,0,0,120,5,20,20
Diego Rico,Getafe,ESP,DF,30,10,0,0,34,57,2,138,46,50,0,0,0,164,29,20,59.2
Gastón Álvarez,Getafe,URU,DF,23,8,0,0,45,11,2,25,37,42,0,0,0,132,51,30,63
Djené,Getafe,TOG,"DF,MF",31,14,1,1,51,39,1,30,23,21,0,1,0,175,37,29,56.1
Omar Alderete,Getafe,PAR,DF,26,8,1,0,37,13,3,7,18,25,0,0,0,107,55,45,55
Luis Milla,Getafe,ESP,MF,28,6,0,0,47,33,1,114,38,36,0,0,0,174,28,25,52.8
Borja Mayoral,Getafe,ESP,FW,26,2,0,0,34,35,15,22,4,5,1,0,0,69,48,71,40.3
Jaime Mata,Getafe,ESP,"FW,MF",34,11,1,1,68,30,34,44,17,15,0,0,0,58,49,65,43
Juanmi Latasa,Getafe,ESP,FW,22,7,1,1,73,45,7,4,4,8,1,1,0,31,143,125,53.4
Iglesias,Getafe,ESP,"DF,FW",25,4,0,0,17,10,1,76,20,29,0,0,0,71,12,10,54.5
Damián Suárez,Getafe,URU,DF,35,7,1,0,24,14,0,49,10,24,0,1,0,77,9,9,50
Carmona,Getafe,ESP,"DF,MF",21,8,0,0,37,24,3,30,22,24,0,0,0,71,18,20,47.4
Óscar Rodríguez Arnaiz,Getafe,ESP,"MF,FW",25,10,0,0,22,18,1,21,5,16,0,0,0,48,10,27,27
Carles Aleñá,Getafe,ESP,MF,25,7,0,0,24,20,3,43,4,11,0,0,0,53,11,19,36.7
Domingos Duarte,Getafe,POR,DF,28,6,2,1,10,10,0,1,9,7,0,0,0,45,14,10,58.3
Stefan Mitrović,Getafe,SRB,DF,33,4,0,0,16,3,0,1,6,6,0,1,0,27,11,20,35.5
Jordi,Getafe,ESP,"MF,DF",22,2,0,0,23,8,1,34,10,15,0,1,0,36,11,21,34.4
Jesús Santiago,Getafe,ESP,MF,19,4,0,0,17,11,0,4,0,8,0,0,0,29,6,7,46.2
Ilaix Moriba,Getafe,GUI,"MF,FW",20,5,1,1,19,23,1,2,4,11,0,0,0,22,10,14,41.7
Mauro Arambarri,Getafe,URU,MF,27,2,0,0,18,3,0,6,2,2,0,0,0,27,5,8,38.5
Fabrizio Angileri,Getafe,ARG,"DF,MF",29,2,1,0,2,1,0,10,4,1,0,0,0,15,6,5,54.5
Enes Ünal,Getafe,TUR,"FW,MF",26,0,0,0,10,7,5,1,0,0,0,0,0,5,3,13,18.8
Daniel Fuzato,Getafe,BRA,GK,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Anthony Lozano,Getafe,HON,"MF,FW",30,1,0,0,7,1,1,2,1,2,0,0,0,2,7,7,50
Nabil Aberdin,Getafe,FRA,DF,20,0,0,0,1,1,0,0,0,0,0,0,0,10,4,6,40
Alberto Risco,Getafe,ESP,MF,17,0,0,0,1,1,0,1,0,2,0,0,0,3,0,1,0
Portu,Getafe,ESP,FW,31,1,0,0,0,0,1,2,0,3,0,0,0,4,1,3,25
John Joe,Getafe,IRL,MF,19,0,0,0,3,1,0,1,0,2,,,0,,,,
Santiago García,Getafe,,FW,21,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,
Gorka Rivera Alonso,Getafe,ESP,DF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yassin Tallal,Getafe,ESP,FW,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50
Jeremy Jorge,Getafe,ESP,FW,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
James Tarkowski,Everton,ENG,DF,30,12,0,0,53,30,1,6,66,44,0,1,0,186,140,61,69.7
Jordan Pickford,Everton,ENG,GK,29,5,0,0,1,6,0,0,0,0,0,1,1,35,1,0,100
Jarrad Branthwaite,Everton,ENG,DF,21,8,0,0,27,25,5,2,55,38,1,1,0,181,94,43,68.6
James Garner,Everton,ENG,MF,22,7,0,0,46,53,3,140,53,62,0,0,0,172,23,24,48.9
Dwight McNeil,Everton,ENG,"MF,FW",23,3,0,0,19,38,5,257,23,32,0,0,0,177,16,20,44.4
Vitaliy Mykolenko,Everton,UKR,DF,24,1,0,0,27,12,1,70,39,43,0,0,1,142,30,27,52.6
Abdoulaye Doucouré,Everton,MLI,"FW,MF",30,7,0,0,55,10,21,26,16,28,0,1,0,144,24,40,37.5
Amadou Onana,Everton,BEL,MF,21,5,0,0,49,60,2,4,30,45,0,1,0,160,52,18,74.3
Jack Harrison,Everton,ENG,"MF,FW",26,2,0,0,23,35,2,100,15,27,0,0,0,129,10,19,34.5
Dominic Calvert-Lewin,Everton,ENG,FW,26,3,1,0,39,33,32,5,5,8,0,0,0,46,137,144,48.8
Ashley Young,Everton,ENG,"DF,MF",38,7,1,1,33,24,1,106,24,42,1,1,1,120,19,32,37.3
Idrissa Gana Gueye,Everton,SEN,MF,33,8,0,0,38,35,0,11,32,50,0,0,0,174,13,9,59.1
Nathan Patterson,Everton,SCO,DF,21,6,0,0,24,8,1,42,12,34,0,0,0,60,7,10,41.2
