Player Name,Club Name,Country,Position,Age,90s,"PassesCompleted	",InGamePasses,SetPiecesPasses,FreeKickPasses,ThroughBalls,Switches,Crosses,ThrowInsTaken,CornersTaken,InswingingCorners,OutswingingCorners,StraightCorners,PassesCompleted,PassesOffside,PassesBlocked
Isak Hansen-Aarøen,Werder Bremen,NOR,MF,18,0.3,14,13,1,0,0,0,0,1,0,0,0,0,11,0,0
Leon Opitz,Werder Bremen,GER,"FW,DF",18,0.2,13,9,4,0,0,1,2,4,0,0,0,0,6,0,1
Ilia Gruev,Werder Bremen,BUL,MF,23,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Joel Imasuen,Werder Bremen,USA,FW,18,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Noah Atubolu,Freiburg,GER,GK,21,45.3,1899,1480,416,112,0,4,0,0,0,0,0,0,1370,3,1
Maximilian Eggestein,Freiburg,GER,MF,26,43.9,1808,1767,34,23,4,3,20,9,0,0,0,0,1496,7,51
Nicolas Höfler,Freiburg,GER,MF,33,37.2,1735,1652,80,48,1,3,5,1,0,0,0,0,1501,3,26
Ritsu Doan,Freiburg,JPN,"MF,FW",25,35.7,1036,979,53,15,8,6,120,8,30,18,11,0,746,4,33
Lucas Höler,Freiburg,GER,"FW,MF",29,35.4,980,950,22,4,3,4,19,4,0,0,0,0,663,8,37
Vincenzo Grifo,Freiburg,ITA,"MF,FW",30,34.7,1751,1490,248,80,8,25,238,20,104,48,43,0,1294,13,32
Matthias Ginter,Freiburg,GER,DF,29,31.6,1835,1747,85,48,4,3,23,36,0,0,0,0,1526,3,14
Manuel Gulde,Freiburg,GER,DF,32,30.1,1541,1449,90,53,0,7,6,8,0,0,0,0,1338,2,9
Kiliann Sildillia,Freiburg,FRA,"DF,MF",21,28.7,1577,1329,246,21,1,4,56,220,0,0,0,0,1164,2,42
Roland Sallai,Freiburg,HUN,"FW,MF",26,28.1,798,763,30,8,7,2,97,3,13,11,1,0,571,5,38
Lukas Kübler,Freiburg,GER,DF,30,25.4,1308,1080,226,19,2,6,23,205,1,0,0,0,1039,2,13
Michael Gregoritsch,Freiburg,AUT,FW,29,24.1,524,504,18,1,1,0,11,1,0,0,0,0,328,2,17
Merlin Röhl,Freiburg,GER,"MF,FW",21,20.7,577,570,6,4,1,4,20,2,0,0,0,0,459,1,18
Philipp Lienhart,Freiburg,AUT,DF,27,20.1,1335,1249,83,40,2,9,6,19,0,0,0,0,1131,3,7
Jordy Makengo,Freiburg,FRA,DF,21,14.9,674,583,91,10,0,1,31,81,0,0,0,0,557,0,14
Christian Günter,Freiburg,GER,DF,30,14.4,613,493,120,13,0,1,82,89,18,12,4,0,466,0,21
Noah Weißhaupt,Freiburg,GER,"MF,DF",21,13,588,517,70,7,1,4,86,59,4,0,1,0,426,1,15
Yannik Keitel,Freiburg,GER,DF,23,11.3,613,597,16,16,0,3,3,0,0,0,0,0,485,0,4
Maximilian Philipp,Freiburg,GER,"FW,MF",29,4.7,145,140,5,1,0,0,5,1,1,0,0,0,111,0,8
Junior Adamu,Freiburg,AUT,FW,22,3.1,60,59,1,0,1,0,1,0,0,0,0,0,38,0,1
Florent Muslija,Freiburg,KVX,MF,25,1.8,109,98,11,4,1,0,10,1,6,6,0,0,81,0,5
Kenneth Schmidt,Freiburg,GER,DF,21,1.4,73,61,12,1,0,0,2,11,0,0,0,0,61,0,1
Attila Szalai,Freiburg,HUN,"DF,MF",25,1.1,72,68,3,0,1,0,0,0,0,0,0,0,58,1,0
Florian Müller,Freiburg,GER,GK,25,1,,,,,,,0,,,,,,,,
Maximilian Breunig,Freiburg,GER,FW,22,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Fabian Rüdlin,Freiburg,GER,MF,26,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Benjamin Lecomte,Montpellier,FRA,GK,32,33,1006,669,333,112,0,2,0,0,0,0,0,0,670,4,1
Téji Savanier,Montpellier,FRA,MF,31,32.2,1888,1549,322,137,10,47,252,13,125,32,83,0,1306,17,31
Joris Chotard,Montpellier,FRA,MF,21,29.7,1179,1113,62,55,6,19,37,3,3,0,3,0,961,4,27
Becir Omeragic,Montpellier,SUI,"DF,MF",21,28.7,1060,1003,57,34,0,10,5,4,0,0,0,0,904,0,12
Jordan Ferri,Montpellier,FRA,MF,31,25.5,1331,1299,32,19,5,8,43,11,2,0,0,0,1101,0,20
Akor Adams,Montpellier,NGA,FW,23,25.2,385,375,10,0,2,1,13,1,0,0,0,0,250,0,20
Musa Al-Taamari,Montpellier,JOR,FW,26,21.4,553,515,35,7,4,3,22,19,3,1,0,0,402,3,34
Boubakar Kouyaté,Montpellier,MLI,DF,26,21.4,873,836,34,25,1,5,1,2,0,0,0,0,719,3,8
Issiaga Sylla,Montpellier,GUI,"DF,FW",29,16.2,719,564,150,10,0,2,43,140,0,0,0,0,528,5,24
Falaye Sacko,Montpellier,MLI,DF,28,15.4,784,636,148,10,0,2,27,138,0,0,0,0,605,0,20
Christopher Jullien,Montpellier,FRA,DF,30,14.7,512,477,34,18,0,0,2,1,0,0,0,0,441,1,2
Wahbi Khazri,Montpellier,TUN,FW,32,14.7,318,298,18,3,3,14,16,7,4,2,1,0,227,2,11
Arnaud Nordin,Montpellier,FRA,"FW,MF",25,14.6,390,376,11,1,2,0,37,3,1,0,1,0,304,3,17
Maxime Estève,Montpellier,FRA,DF,21,13.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5
Modibo Sagnan,Montpellier,MLI,DF,24,12.7,517,500,15,10,0,5,1,2,0,0,0,0,442,2,6
Khalil Fayad,Montpellier,FRA,"FW,MF",19,12.7,345,333,10,4,1,4,16,4,0,0,0,0,276,2,6
Enzo Tchato,Montpellier,CMR,DF,20,12.5,639,526,111,9,0,1,49,102,0,0,0,0,478,2,17
Lucas Mincarelli,Montpellier,FRA,"DF,MF",19,11.1,438,346,92,2,1,0,26,90,0,0,0,0,326,0,17
Silvan Hefti,Montpellier,SUI,"DF,FW",25,10.9,328,268,59,2,0,1,26,57,0,0,0,0,238,1,15
Tanguy Coulibaly,Montpellier,FRA,"FW,MF",22,8.4,172,165,6,0,0,0,9,5,0,0,0,0,137,1,3
Léo Leroy,Montpellier,FRA,MF,23,7.6,184,183,0,0,1,3,2,0,0,0,0,0,132,1,6
Théo Sainte-Luce,Montpellier,FRA,DF,24,5.6,172,134,36,4,0,0,14,32,0,0,0,0,136,2,4
Kelvin Yeboah,Montpellier,ITA,FW,23,4.2,79,77,1,0,0,1,3,0,0,0,0,0,58,1,1
Dimitry Bertaud,Montpellier,COD,GK,25,4,142,103,38,15,0,0,0,0,0,0,0,0,91,1,0
Yann Karamoh,Montpellier,FRA,"FW,MF",25,3.9,88,85,3,0,0,0,7,0,0,0,0,0,63,0,3
Axel Gueguin,Montpellier,FRA,"DF,FW",18,2.9,43,38,5,0,0,0,8,5,0,0,0,0,28,0,3
Sacha Delaye,Montpellier,FRA,"MF,FW",21,2.3,48,48,0,0,0,0,7,0,0,0,0,0,38,0,3
Othmane Maamma,Montpellier,FRA,FW,17,1,32,32,0,0,0,0,4,0,0,0,0,0,25,0,1
Junior Ndiaye,Montpellier,FRA,FW,18,0.5,,,,,,,0,,,,,,,,
Yanis Issoufou,Montpellier,FRA,MF,16,0.2,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0
Elye Wahi,Montpellier,FRA,FW,20,0.2,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0
Mamadou Sakho,Montpellier,FRA,DF,33,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0
Antonio Sivera,Alavés,ESP,GK,26,35,1105,653,449,154,0,8,0,0,0,0,0,0,651,3,0
Ander Guevara,Alavés,ESP,MF,26,34.8,1471,1431,35,26,8,3,8,2,7,1,0,0,1111,5,35
Andoni Gorosabel,Alavés,ESP,DF,26,31.8,1329,1014,311,25,0,3,84,285,1,0,0,0,1059,4,32
Jon Guridi,Alavés,ESP,MF,28,30,830,805,19,1,2,3,21,1,0,0,0,0,643,6,20
Luis Rioja,Alavés,ESP,"FW,MF",29,28.9,855,757,91,22,2,4,185,16,53,12,22,2,551,7,51
Rafa Marín ,Alavés,ESP,DF,21,28.3,1025,962,60,54,0,23,1,3,0,0,0,0,846,3,7
Antonio Blanco,Alavés,ESP,MF,23,28.2,1053,1018,30,25,4,21,15,2,3,1,0,0,811,5,27
Javi López,Alavés,ESP,DF,21,27.7,1129,865,258,14,2,12,108,244,0,0,0,0,775,6,47
Abdel Abqar,Alavés,MAR,DF,24,25.7,762,704,55,50,0,17,2,4,0,0,0,0,553,3,10
Rubén Duarte,Alavés,ESP,DF,27,24.5,827,658,160,55,0,8,77,104,1,0,0,0,566,9,10
Samu Omorodion,Alavés,ESP,FW,19,22.3,322,278,43,1,1,1,2,3,0,0,0,0,232,1,8
Alex Sola,Alavés,ESP,"FW,MF",24,17.6,430,364,66,4,0,1,95,41,21,3,13,0,269,0,25
Kiké,Alavés,ESP,"FW,MF",33,17,301,288,10,0,2,1,11,0,0,0,0,0,200,3,9
Nahuel Tenaglia,Alavés,ARG,DF,27,16.5,454,384,67,13,1,3,21,54,0,0,0,0,330,3,13
Carlos Benavídez,Alavés,URU,MF,25,15.6,459,447,11,7,1,6,5,3,1,0,0,0,321,1,3
Carlos Vicente,Alavés,ESP,FW,24,13.4,357,301,55,13,1,1,101,6,36,8,17,0,201,1,20
Ianis Hagi,Alavés,ROU,"MF,FW",24,11.2,301,227,71,15,4,5,60,15,32,10,12,0,194,3,14
Aleksandar Sedlar,Alavés,SRB,DF,31,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1
Abderrahman Rebbach,Alavés,ALG,"FW,MF",24,9.1,225,179,44,3,0,1,70,12,28,10,8,2,124,2,18
Giuliano Simeone,Alavés,ARG,FW,20,8,169,165,4,0,1,0,14,1,1,0,0,0,114,0,8
Jesús Owono,Alavés,EQG,GK,22,7,119,75,44,13,0,0,0,0,0,0,0,0,77,0,0
Xeber,Alavés,ESP,"FW,MF",26,6.2,100,96,4,0,0,1,17,2,2,0,2,0,68,0,9
Joaquín Panichelli,Alavés,ARG,"FW,MF",20,2.5,46,43,2,0,0,1,0,1,0,0,0,0,29,1,3
Nikola Maraš,Alavés,SRB,DF,27,2.2,,,,,,,0,,,,,,,,
Victor Parada,Alavés,ESP,"FW,MF",21,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Jon Karrikaburu,Alavés,ESP,"MF,FW",20,2,5,3,1,0,0,0,1,0,0,0,0,0,2,1,0
Selu Diallo,Alavés,ESP,MF,19,1.1,,,,,,,0,,,,,,,,
Unai Ropero,Alavés,ESP,MF,21,0.9,5,3,1,0,0,0,8,0,1,0,0,0,4,1,0
Miguel,Alavés,ESP,"FW,MF",23,0.7,15,12,3,0,0,0,0,0,0,0,0,0,7,0,1
Tomás Mendes,Alavés,ESP,MF,18,0.6,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Mamadou Sylla,Alavés,SEN,"FW,MF",29,0.2,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0
Eneko Ortiz,Alavés,ESP,DF,20,0.2,4,2,2,0,0,0,1,2,0,0,0,0,3,0,1
José de León,Alavés,DOM,MF,19,0,,,,,,,0,,,,,,,,
Max Kilman,Wolves,ENG,DF,26,44.2,2309,2245,55,38,2,20,7,8,0,0,0,0,1979,9,13
José Sá,Wolves,POR,GK,30,39.1,1097,771,323,70,0,1,0,0,0,0,0,0,720,3,1
Nélson Semedo,Wolves,POR,"DF,MF",29,38.6,1849,1571,273,25,2,9,83,248,0,0,0,0,1474,5,42
Toti Gomes,Wolves,POR,DF,24,37.8,1847,1685,158,41,1,5,14,117,0,0,0,0,1516,4,22
Mario Lemina,Wolves,GAB,MF,29,36.2,1470,1432,31,21,8,12,17,9,0,0,0,0,1261,7,9
João Gomes,Wolves,BRA,MF,22,31.7,1279,1209,62,35,7,5,30,9,14,4,4,3,1051,8,32
Matheus Cunha,Wolves,BRA,"FW,MF",24,30.6,831,769,56,8,8,7,24,15,3,1,0,0,658,6,19
Rayan Aït-Nouri,Wolves,ALG,"DF,MF",22,29.5,1190,1047,138,24,2,5,48,106,8,5,2,0,1005,5,24
Craig Dawson,Wolves,ENG,DF,33,25.7,1277,1236,38,29,2,22,1,1,0,0,0,0,1104,3,9
Hwang Hee-chan,Wolves,KOR,"FW,MF",27,24.9,551,508,43,1,3,3,13,10,4,0,0,0,424,0,23
Pablo Sarabia,Wolves,ESP,"MF,FW",31,24,976,837,130,34,9,7,154,7,71,37,19,10,684,9,44
Tommy Doyle,Wolves,ENG,MF,21,19.5,955,878,69,44,2,15,43,8,15,8,3,0,801,8,11
Pedro Neto,Wolves,POR,"FW,MF",23,19.2,722,645,73,23,1,5,122,14,34,16,10,2,538,4,17
Matt Doherty,Wolves,IRL,"DF,MF",31,18.7,653,566,87,11,0,5,19,76,0,0,0,0,515,0,18
Santiago Bueno,Wolves,URU,DF,24,14.5,480,468,12,7,0,1,2,2,0,0,0,0,426,0,5
Jean-Ricner Bellegarde,Wolves,FRA,"MF,FW",25,14,314,297,15,4,1,0,33,1,6,3,3,0,241,2,11
Boubacar Traoré,Wolves,MLI,MF,21,11.3,455,444,10,4,0,2,6,5,0,0,0,0,383,1,7
Hugo Bueno,Wolves,ESP,"DF,MF",20,9.4,406,358,46,1,0,1,32,45,0,0,0,0,318,2,18
Daniel Bentley,Wolves,ENG,GK,30,6.3,144,98,46,13,0,0,0,0,0,0,0,0,96,0,0
Fábio Silva,Wolves,POR,FW,21,4.2,76,72,4,1,1,0,2,1,0,0,0,0,61,0,0
Nathan Fraser,Wolves,IRL,FW,18,3.9,42,39,3,0,0,0,0,0,0,0,0,0,33,0,3
Sasa Kalajdzic,Wolves,AUT,FW,26,3.2,60,59,1,0,0,0,1,0,0,0,0,0,38,0,0
Leon Chiwome,Wolves,ENG,FW,17,2.3,22,18,4,0,0,0,0,0,0,0,0,0,19,0,1
Jonny Castro,Wolves,ESP,MF,29,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matheus Nunes,Wolves,POR,MF,24,2,106,97,8,4,0,0,3,2,1,1,0,0,87,1,2
Tawanda Chirewa,Wolves,ZIM,"MF,FW",19,1.8,58,54,3,1,0,0,4,0,0,0,0,0,46,1,2
Joseph Hodge,Wolves,IRL,MF,20,1.4,,,,,,,0,,,,,,,,
Harvey Griffiths,Wolves,ENG,MF,19,0.4,,,,,,,1,,,,,,,,
Alfie Pond,Wolves,ENG,DF,19,0.1,,,,,,,0,,,,,,,,
Enso Gonzalez,Wolves,PAR,"MF,DF",18,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Sergio Herrera,Osasuna,ESP,GK,30,32.9,1185,842,341,118,0,0,0,1,0,0,0,0,766,2,1
Jesús Areso,Osasuna,ESP,DF,24,31.9,1368,1033,332,20,1,6,118,311,0,0,0,0,1021,3,48
Catena,Osasuna,ESP,DF,28,29.8,1341,1242,94,72,1,19,0,3,0,0,0,0,1095,5,6
Ante Budimir,Osasuna,CRO,FW,32,29.3,441,421,20,0,1,1,12,4,0,0,0,0,241,0,19
David García,Osasuna,ESP,DF,29,29.3,1339,1258,77,50,3,11,3,8,0,0,0,0,1109,4,6
Aimar Oroz,Osasuna,ESP,MF,21,28.4,1035,986,43,5,3,3,12,7,1,1,0,0,839,6,35
Rubén Peña,Osasuna,ESP,"DF,FW",32,25,955,785,162,5,2,3,116,149,4,3,1,0,626,8,38
Johan Mojica,Osasuna,COL,DF,30,23.5,1193,1001,186,18,1,12,119,167,1,0,0,0,865,6,57
Moi Gómez,Osasuna,ESP,"MF,FW",29,23.2,1177,1109,61,29,0,17,53,8,18,3,11,0,953,7,36
Lucas Torró,Osasuna,ESP,MF,29,21.9,798,785,12,12,0,6,3,0,0,0,0,0,604,1,8
Juan Cruz Armada,Osasuna,ESP,DF,31,21.8,941,759,178,11,0,0,27,165,0,0,0,0,712,4,15
Jon Moncayola,Osasuna,ESP,MF,25,21.4,1025,948,74,26,0,12,98,8,40,19,20,0,786,3,16
Iker Muñoz,Osasuna,ESP,MF,20,21.4,991,966,18,17,0,10,13,1,0,0,0,0,739,7,12
Jorge Herrando,Osasuna,ESP,DF,22,19.6,738,679,58,34,0,3,1,1,0,0,0,0,589,1,11
Rubén García,Osasuna,ESP,"FW,MF",30,18.5,774,692,82,24,2,4,118,7,47,25,16,1,519,0,32
Raúl,Osasuna,ESP,FW,22,16.4,306,285,18,1,1,0,7,2,0,0,0,0,191,3,11
Pablo Ibáñez,Osasuna,ESP,MF,24,14,452,437,13,3,0,1,14,5,0,0,0,0,343,2,9
José Arnaiz,Osasuna,ESP,"FW,MF",28,12.4,318,260,58,18,0,3,61,3,25,13,8,0,233,0,8
Ezequiel Ávila,Osasuna,ARG,"FW,MF",29,9.6,371,312,56,13,4,6,79,10,32,17,12,0,232,3,9
Aitor Fernández,Osasuna,ESP,GK,32,8.5,198,147,49,27,0,0,0,0,0,0,0,0,127,2,0
Unai García,Osasuna,ESP,DF,31,6.2,202,184,17,15,0,6,5,2,0,0,0,0,158,1,0
Kike Barja,Osasuna,ESP,"FW,MF",26,4.4,114,110,4,1,0,0,38,1,2,2,0,0,83,0,3
Nacho Vidal,Osasuna,ESP,"DF,FW",28,1.8,40,36,4,1,0,1,2,3,0,0,0,0,27,0,2
Darko Brašanac,Osasuna,SRB,MF,31,1.4,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0
Iñigo Arguibide,Osasuna,ESP,DF,18,0.2,4,3,1,0,0,0,0,1,0,0,0,0,1,0,1
Jorge Moreno,Osasuna,ESP,DF,22,0.2,7,7,0,0,0,0,1,0,0,0,0,0,2,0,0
Asier Osambela,Osasuna,ESP,MF,19,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
Xabier Huarte Armendáriz,Osasuna,ESP,MF,22,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Max Svensson,Osasuna,ESP,FW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Pessina,Monza,ITA,MF,26,36.8,2154,2037,112,65,1,9,19,4,0,0,0,0,1903,5,26
Michele Di Gregorio,Monza,ITA,GK,26,32.9,1350,1053,296,73,0,2,0,0,0,0,0,0,1054,1,1
Andrea Colpani,Monza,ITA,"MF,FW",24,30.3,981,876,99,24,2,33,115,9,66,15,40,0,752,6,19
Pablo Marí,Monza,ESP,DF,29,29.9,1737,1670,66,31,0,5,4,12,0,0,0,0,1581,1,6
Roberto Gagliardini,Monza,ITA,"MF,DF",29,27.2,1487,1427,57,45,2,13,8,8,3,0,0,0,1339,3,11
Luca Caldirola,Monza,ITA,DF,32,24.8,1374,1294,78,43,0,7,4,12,0,0,0,0,1247,2,10
Dany Mota,Monza,POR,"FW,MF",25,23.8,836,775,58,9,1,5,90,5,31,3,23,0,625,3,33
Samuele Birindelli,Monza,ITA,DF,24,22.4,1104,939,160,11,1,14,54,148,1,0,0,0,902,5,31
Giorgos Kyriakopoulos,Monza,GRE,DF,27,19.7,1080,908,170,17,0,0,88,136,17,1,16,0,891,2,30
Patrick Ciurria,Monza,ITA,"DF,MF",28,18.8,847,740,106,7,2,2,54,92,7,2,4,0,662,1,25
Armando Izzo,Monza,ITA,DF,31,18.6,1235,1181,54,43,0,5,3,8,0,0,0,0,1122,0,7
Danilo D'Ambrosio,Monza,ITA,DF,34,17.8,1095,1029,65,34,1,2,8,27,0,0,0,0,979,1,9
Andrea Carboni,Monza,ITA,DF,22,16.7,976,925,51,16,0,10,22,34,0,0,0,0,833,0,13
Warren Bondo,Monza,FRA,MF,19,16.4,621,602,16,6,0,3,2,3,1,0,0,0,557,3,11
Lorenzo Colombo,Monza,ITA,FW,21,15.1,263,252,11,1,0,4,2,2,0,0,0,0,185,0,7
Milan Đurić,Monza,BIH,FW,33,14,272,268,4,0,0,0,1,0,0,0,0,0,140,0,5
Valentin Carboni,Monza,ARG,"MF,FW",18,13.2,523,507,16,3,4,4,17,2,6,2,2,0,436,0,20
Pedro Pereira,Monza,POR,DF,25,9.3,517,448,66,2,0,2,37,64,0,0,0,0,406,3,17
Jean-Daniel Akpa-Akpro,Monza,CIV,MF,30,7.8,263,260,3,1,1,1,1,0,0,0,0,0,220,0,11
Alessio Zerbin,Monza,ITA,"DF,FW",24,7.6,282,228,54,7,1,0,31,35,12,1,7,0,218,0,11
Alessandro Sorrentino,Monza,ITA,GK,21,6.1,193,141,52,10,0,0,0,0,0,0,0,0,148,0,0
Samuele Vignato,Monza,ITA,"MF,FW",19,4.2,128,118,10,2,1,3,12,1,6,0,5,0,107,0,3
Gianluca Caprari,Monza,ITA,"MF,FW",30,3.8,124,114,9,1,0,0,9,2,5,1,3,0,98,1,7
Daniel Maldini,Monza,ITA,"MF,FW",21,3.7,114,103,11,2,1,0,9,0,8,3,2,0,89,0,1
Mirko Marić,Monza,CRO,FW,28,3.2,91,87,4,0,0,0,1,0,0,0,0,0,66,0,4
Pepín,Monza,EQG,"MF,FW",26,2.7,143,134,7,2,2,1,4,2,3,0,3,0,113,2,3
Papu Gómez,Monza,ARG,"MF,FW",35,0.5,19,13,5,1,1,0,5,0,4,1,2,0,11,1,0
Giulio Donati,Monza,ITA,DF,33,0.4,46,40,6,1,0,0,4,5,0,0,0,0,38,0,1
Franco Carboni,Monza,ITA,MF,20,0.4,,,,,,,2,,,,,,,,
Giorgio Cittadini,Monza,ITA,DF,21,0.2,6,5,1,1,0,0,0,0,0,0,0,0,5,0,0
Andrea Ferraris,Monza,ITA,MF,20,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
Davide Bettella,Monza,ITA,MF,23,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Ermedin Demirović,Augsburg,BIH,"FW,MF",25,32.6,574,523,44,3,3,1,10,4,1,0,0,0,371,7,35
Ohis Felix Uduokhai,Augsburg,GER,DF,25,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6
Finn Dahmen,Augsburg,GER,GK,25,32,1345,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0
Jeffrey Gouweleeuw,Augsburg,NED,DF,32,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14
Phillip Tietz,Augsburg,GER,FW,26,26.8,534,520,8,1,4,3,7,0,0,0,0,0,332,6,15
Ruben Vargas,Augsburg,SUI,"MF,FW",24,22.8,684,614,68,8,5,2,68,37,11,5,4,0,474,2,32
Kevin Mbabu,Augsburg,SUI,DF,28,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42
Elvis Rexhbeçaj,Augsburg,GER,MF,25,22.4,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19
Mads Pedersen,Augsburg,DEN,DF,26,20.3,853,652,196,19,3,6,53,176,1,1,0,0,637,5,22
Iago,Augsburg,BRA,DF,26,18,735,614,116,10,1,3,44,106,0,0,0,0,536,5,22
Arne Engels,Augsburg,BEL,"MF,DF",19,16.6,587,498,85,19,3,9,87,30,36,20,13,0,394,4,23
Niklas Dorsch,Augsburg,GER,MF,25,16.1,628,600,25,22,2,4,4,0,1,0,1,0,545,3,5
Fredrik Jensen,Augsburg,FIN,"MF,FW",25,14.9,476,407,62,19,1,2,91,2,41,20,19,0,290,7,23
Arne Maier,Augsburg,GER,MF,24,11.8,593,498,92,21,0,2,87,8,61,17,34,0,449,3,12
Kristijan Jakić,Augsburg,CRO,MF,26,11.7,503,489,11,10,0,5,6,0,1,1,0,0,398,3,6
Maximilian Bauer,Augsburg,GER,DF,23,9,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3
Tim Breithaupt,Augsburg,GER,MF,21,8,281,274,6,3,0,0,2,0,0,0,0,0,232,1,6
Sven Michel,Augsburg,GER,"FW,MF",33,7.3,173,155,15,0,2,0,11,2,0,0,0,0,97,3,10
Dion Drena Beljo,Augsburg,CRO,"FW,MF",21,6.8,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2
Patric Pfeiffer,Augsburg,GER,DF,23,6.7,267,257,9,6,0,3,1,3,0,0,0,0,193,1,7
Robert Gumny,Augsburg,POL,DF,25,5.3,195,144,51,0,0,0,8,51,0,0,0,0,138,0,5
Pep Biel,Augsburg,ESP,"MF,FW",26,3.2,123,113,10,3,0,1,14,0,6,1,4,0,99,0,2
Tomáš Koubek,Augsburg,CZE,GK,30,3,98,70,28,4,0,0,0,0,0,0,0,0,69,0,1
Mergim Berisha,Augsburg,GER,FW,25,1.5,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1
Mert Kömür,Augsburg,GER,"MF,DF",18,1.3,34,33,1,0,1,0,1,1,0,0,0,0,30,0,1
Frederik Winther,Augsburg,DEN,DF,22,1,,,,,,,0,,,,,,,,
Irvin Cardona,Augsburg,FRA,"MF,DF",25,0.6,15,10,5,0,0,0,6,2,3,0,3,0,8,0,0
David Čolina,Augsburg,CRO,DF,23,0.5,,,,,,,2,,,,,,,,
Masaya Okugawa,Augsburg,JPN,"FW,DF",27,0.4,11,9,2,0,0,0,0,2,0,0,0,0,7,0,0
Nathanael Mbuku,Augsburg,FRA,FW,21,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Mahmut Kücüksahin,Augsburg,,MF,19,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Lucas Perrin,Strasbourg,FRA,DF,24,33.6,1839,1693,143,84,4,9,6,14,0,0,0,0,1608,3,8
Frederic Guilbert,Strasbourg,FRA,"DF,MF",28,30.7,1467,1242,224,48,1,7,91,161,15,8,4,1,1108,1,25
Habib Diarra,Strasbourg,SEN,"MF,FW",19,29.1,874,850,23,8,3,4,25,4,3,2,0,0,735,1,13
Dilane Bakwa,Strasbourg,FRA,"FW,MF",20,27.4,862,705,154,49,9,5,183,33,72,43,22,1,587,3,28
Marvin Senaya,Strasbourg,TOG,"DF,MF",22,26,1120,903,216,31,1,3,86,184,1,0,1,0,871,1,23
Thomas Delaine,Strasbourg,FRA,"DF,MF",31,25,882,699,179,24,2,1,110,146,9,0,8,0,638,4,25
Emanuel Emegha,Strasbourg,NED,FW,20,25,294,278,16,1,0,0,1,1,0,0,0,0,215,0,10
Abakar Sylla,Strasbourg,CIV,DF,20,22.9,1266,1186,79,30,0,7,3,17,0,0,0,0,1111,1,5
Ibrahima Sissoko,Strasbourg,MLI,MF,25,22.5,752,737,13,12,2,2,2,1,0,0,0,0,614,2,4
Ismaël Doukouré,Strasbourg,FRA,"MF,DF",20,20,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9
Alaa Bellaarouch,Strasbourg,MAR,GK,21,19.3,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1
Matz Sels,Strasbourg,BEL,GK,31,19,619,452,166,53,0,0,0,0,0,0,0,0,452,1,0
Junior Mwanga,Strasbourg,FRA,"MF,FW",20,18.9,521,487,32,12,5,4,4,1,0,0,0,0,416,2,17
Kévin Gameiro,Strasbourg,FRA,"FW,MF",36,16.7,461,448,12,1,4,1,13,0,0,0,0,0,373,1,14
Ângelo Borges,Strasbourg,BRA,"FW,MF",18,15.1,426,410,15,3,4,1,54,4,5,3,1,0,300,1,13
Gerzino Nyamsi,Strasbourg,FRA,DF,26,12.1,632,595,37,29,0,6,1,0,0,0,0,0,555,0,6
Saidou Sow,Strasbourg,GUI,DF,21,9.4,353,338,15,14,2,2,1,1,0,0,0,0,301,0,3
Andrey Santos,Strasbourg,BRA,MF,19,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8
Jessy Deminguet,Strasbourg,FRA,"MF,FW",25,9,258,231,25,13,1,3,18,5,7,2,1,0,221,2,1
